eid,source,target,dir,capacity,speed_mph,cost_time,btw
15952,6098,5184,1,950,20,0.043921015714099995,29604.5
67615,6098,18581,1,950,20,3.58321904304,5790.0
57659,6099,17905,1,950,20,0.18079384843,91942.0
8223,6099,17157,1,1900,30,0.038338499774500004,98777.0
13986,6100,13841,1,950,20,0.8273761836519999,17253.0
66135,6100,6171,1,950,20,0.5225379032859999,28945.5
66023,6100,9356,1,950,20,1.5764313933200003,24.0
21799,6101,5187,1,1900,30,0.508174550817,1429820.5
38200,6102,8177,1,6900,60,0.346323854832,9948596.0
37879,6102,5666,1,8100,40,1.0449252895299999,4265775.0
26036,6103,416,1,1900,30,0.640281832527,112556.0
50573,6103,23884,1,1900,30,0.288357534859,355660.0
92211,6103,551,1,1900,30,0.027137487469099997,211348.0
93919,6104,3465,1,950,20,0.7254472784,11922.5
85995,6104,9781,1,1900,30,0.451520030269,54291.0
41893,6104,4254,1,1900,30,1.81471921695,45562.0
62667,6105,23512,1,5400,40,0.10326042029100001,273423.5
9116,6105,22318,1,5400,40,0.306202281488,216280.0
46876,6105,8503,1,950,20,1.6140279566799998,96917.0
85357,6106,5180,1,5400,40,0.115622698064,6103581.0
50929,6106,6742,1,5400,40,0.0048445592157,5680233.0
92443,6106,20726,1,950,20,0.9266357768919999,25528.0
13454,6107,484,1,5400,40,0.311478088623,2427606.0
78657,6107,3318,1,5400,40,0.370723867066,2428481.0
88865,6108,11432,1,1900,30,1.00451307841,3234891.5
86421,6108,25201,1,5400,40,0.125609885996,27077.0
46186,6108,22949,1,1900,30,1.15592521589,1254833.0
47329,6108,1421,1,5400,40,0.079804547933,2040641.0
40480,6109,9667,1,5400,40,0.0976062560468,2101762.5
30656,6110,3463,1,8100,40,0.08840184615539999,1390098.0
54056,6111,6056,1,5400,40,0.518239985403,316469.5
28871,6112,14577,1,950,20,0.1888223514,53084.0
76827,6112,10428,1,950,20,0.276460005461,28302.0
23650,6113,12618,1,1900,30,0.277235085183,6773.0
73083,6113,26010,1,1900,30,0.543682860311,8586.0
73123,6113,61,1,950,20,1.0427778617499999,25739.5
30898,6114,6641,1,1900,20,0.0644403936355,111002.0
15827,6114,7130,1,1900,30,0.456277414491,469022.5
67511,6114,6783,1,1900,30,0.0832337890138,369542.0
91575,6115,1768,1,950,20,0.0820356270891,26790.0
50158,6115,12099,1,950,20,0.818675908729,77999.5
16709,6115,11926,1,950,20,0.0911720399075,27655.0
4503,6116,3488,1,1900,30,0.126568297497,501727.0
26082,6116,8871,1,8100,40,0.026352309159999997,981181.5
61865,6117,22130,1,950,20,0.0910422645826,84945.0
8084,6117,6599,1,950,20,0.548722578681,65658.0
61157,6118,6672,1,1900,30,0.135215144922,1116961.0
7147,6118,908,1,1900,30,0.088324803428,8449.0
7106,6118,25039,1,8100,40,0.0803968874478,3500.0
55343,6119,6121,1,5400,40,0.205820219462,803873.5
51150,6119,6124,1,950,20,0.0215220720927,35095.0
92199,6119,4013,1,950,20,0.6936213827169999,170860.0
16334,6120,10909,1,1900,30,0.098070964093,0.0
18058,6120,6247,1,5400,40,0.0272946477377,79189.5
35992,6121,553,1,1900,30,0.014799300432200001,72640.0
55344,6121,8388,1,5400,40,0.419270579621,903252.5
25898,6122,15702,1,1900,30,0.9260149980410001,1545981.5
21475,6123,5530,1,6900,60,0.0820010641378,13123179.5
7986,6124,278,1,5400,40,0.304472325695,849518.0
92197,6124,6119,1,950,20,0.0215220720927,54157.5
68687,6125,21266,1,1900,30,1.45424238726,18844.0
30731,6125,18700,1,1900,30,1.35574150696,25787.5
67743,6126,14954,1,950,20,0.42632939516199997,54078.0
15792,6126,18459,1,950,20,1.16074688619,78252.5
48811,6127,9541,1,1900,30,0.0355326800485,78325.5
89757,6128,10888,1,1900,30,0.5625740246509999,430970.5
47516,6128,5714,1,950,20,0.214840472824,1862.0
47809,6128,10885,1,1900,30,0.143678752003,424749.0
55678,6129,9584,1,5400,40,0.11738894924000001,7622227.5
50767,6129,6163,1,8100,40,0.149944501583,1768778.0
37752,6130,6144,1,950,20,0.8935175397640001,13931.0
83069,6130,7015,1,950,20,1.3649423737900002,15495.5
87367,6131,4815,1,950,20,3.28448841115,26109.5
38049,6132,11589,1,1900,30,0.081694398999,645764.5
38191,6132,1359,1,1900,30,0.19176646482999998,138726.0
27761,6133,2115,1,950,20,5.91218278005,18059.0
28600,6133,14628,1,1900,30,0.353509300156,514185.0
76639,6133,24486,1,1900,30,0.513094856584,570413.0
82965,6134,7634,1,1900,30,0.920507003858,218143.0
37379,6134,5371,1,1900,30,1.15659719153,932073.0
61187,6134,5172,1,1900,30,0.351901768587,1309375.5
40095,6135,3762,1,8100,40,0.0364016337642,4031881.0
40097,6135,2196,1,8100,40,0.06028232919649999,5649.0
13004,6137,7828,1,1900,30,0.0343855954262,668778.5
65427,6137,16110,1,1900,30,1.13093669935,696662.0
66063,6138,4681,1,1900,30,0.177407360775,704857.0
13886,6138,4775,1,1900,30,0.0696452341774,483804.5
8353,6139,21986,1,1900,30,0.0170328999639,942006.0
8558,6139,11597,1,5400,40,0.31552135610300003,2313163.0
65087,6140,16338,1,950,20,0.557270479388,75989.0
12077,6140,6222,1,950,20,1.44414452169,22730.0
64785,6140,13054,1,950,20,1.21987350731,113851.5
43017,6141,10344,1,950,20,0.0354566330477,21778.0
42923,6141,7798,1,5400,40,0.911749941812,1500399.5
14342,6142,10682,1,6900,60,0.278149958426,31569154.5
31289,6143,10250,1,1900,30,0.19915968978,14705923.0
83235,6144,6130,1,950,20,0.8935175397640001,14009.0
15293,6144,7543,1,950,20,2.4736219669099997,36721.5
21544,6145,12455,1,6900,60,0.18910082793400002,7011916.0
37113,6146,6228,1,6900,60,0.116543454297,63743322.0
21500,6147,20700,1,1900,30,7.50810287543,182724.5
21403,6147,24843,1,950,20,1.20056969015,54152.0
71549,6147,6811,1,1900,30,1.23267567333,54152.0
71503,6147,11334,1,950,20,3.3185085170099997,54152.0
22061,6148,14754,1,8100,40,0.121181698268,55083.5
22809,6148,19508,1,1900,30,0.08765218723899999,56713.0
72497,6148,18439,1,1900,30,0.280385775447,83443.0
94089,6149,1236,1,1900,30,1.61918386115,472461.0
37681,6149,7102,1,1900,30,0.10204410097100002,505045.5
43763,6150,13152,1,6900,60,0.365180177445,8810913.5
4837,6151,23220,1,6900,60,1.03691968244,46816362.0
22258,6152,22553,1,1900,30,0.0686308167814,6948.0
22025,6152,20127,1,1900,20,0.11777827407,64751.5
72097,6152,13151,1,1900,30,3.17865722526,9185.0
38201,6153,8132,1,6900,60,0.0539283935759,12993712.0
10957,6154,14993,1,8100,40,0.670277499949,2644754.5
79041,6155,24584,1,950,20,0.22671768217799998,36029.0
32129,6155,12478,1,950,20,0.397149355867,26676.0
17799,6156,3730,1,5400,40,0.221396838231,160675.0
68895,6156,17372,1,5400,40,0.141291942282,358788.5
68775,6156,15998,1,950,20,2.00512035037,66737.0
42632,6157,15551,1,8100,40,0.667190906089,153483.0
43002,6157,10199,1,6900,60,0.36305002474,24814529.0
24433,6158,323,1,6900,60,0.923042662237,6939142.5
24201,6158,20723,1,8100,40,0.787017968784,561781.0
34873,6159,10027,1,6900,60,0.450409785718,2062847.5
52542,6159,7887,1,8100,40,0.7766847570700001,40674.0
11982,6160,2356,1,950,20,1.9217415251700003,22631.0
89363,6160,20085,1,950,20,5.59729920694,5849.0
37083,6161,2163,1,6900,60,0.275523192929,78805909.0
45150,6162,17703,1,6900,60,0.0624810097996,18047287.5
25719,6163,6170,1,8100,40,0.326282357066,1767810.5
15517,6164,24725,1,950,20,1.3159187834200001,161662.0
67661,6164,21125,1,950,20,2.63099576199,182106.5
73065,6165,3937,1,1900,30,0.629113028205,389554.0
23629,6165,13655,1,1900,30,0.228619954935,306917.0
42177,6166,17,1,5400,40,0.22842757214899997,2650839.0
17026,6166,69,1,1900,30,0.154469139178,138853.0
25469,6167,2120,1,1900,30,0.0653175454019,2948457.0
90149,6167,21290,1,1900,30,0.129405851026,2758017.0
88161,6167,6908,1,1900,30,0.0689782780328,668760.5
68019,6168,12888,1,1900,30,0.234110419354,388278.0
16567,6168,13472,1,1900,30,0.367490342278,377849.0
55177,6169,173,1,5400,40,0.611720476559,396632.0
17025,6169,6166,1,1900,30,0.0676827484024,129072.0
48166,6170,778,1,6900,60,0.0221410590034,76222102.5
14156,6171,4681,1,950,20,1.58927461558,21.0
66137,6171,9059,1,950,20,0.19039186024399998,62543.0
13988,6171,6100,1,950,20,0.5225379032859999,33965.0
91391,6172,19762,1,1900,30,1.24313105341,26109.5
10342,6173,14648,1,6900,60,0.0495827516527,4012627.0
10239,6173,23341,1,8100,40,0.0747326245888,2831333.0
25718,6174,9584,1,8100,40,0.09278527657819999,1544861.5
26140,6175,4089,1,1900,30,0.0916851563446,279826.0
26436,6175,9237,1,5400,40,0.060962137864199996,586854.5
43937,6176,12537,1,950,20,0.434799467699,1.0
42119,6176,26147,1,1900,30,0.0911403842526,376054.0
86129,6176,9165,1,1900,30,0.1171840866,328560.0
44091,6176,14019,1,950,20,0.239721310634,1.0
16028,6177,15466,1,1900,30,0.09122552255069999,1000993.5
67675,6177,5526,1,1900,30,0.44185690580700004,918850.0
8611,6178,8138,1,950,20,6.07879056916,31191.0
93735,6178,14189,1,950,20,3.9152826714599995,849.0
62017,6178,20623,1,950,20,0.802589517563,13332.5
84471,6179,11332,1,1900,30,0.055354603157099995,54295.0
33614,6179,7749,1,1900,30,0.0723776168399,29504.0
47847,6180,5561,1,6900,60,0.388372353971,6845895.0
44192,6181,21153,1,1900,30,0.12338768054400001,150237.0
61001,6181,8290,1,1900,30,0.0313364686126,103404.0
18432,6182,6186,1,5400,40,0.271605442378,1458321.0
55801,6182,25972,1,5400,40,0.08570109658389999,1411858.0
43547,6183,9638,1,8100,40,0.0689370822226,1505032.5
58553,6184,26277,1,950,20,0.42332715782700003,31635.0
13748,6184,11669,1,950,20,0.611617961243,8364.0
23371,6185,20856,1,6900,60,0.054940860797300005,24943478.5
53207,6186,1080,1,5400,40,0.0484791152981,1476054.5
69335,6186,6182,1,5400,40,0.271605442378,1418260.0
52449,6187,2154,1,1900,30,1.67363075628,956127.0
92973,6187,18379,1,1900,30,0.202221736938,1080033.5
12236,6187,2246,1,950,20,0.5200655691380001,18769.0
8533,6188,9514,1,950,20,0.0423552512264,438098.0
8468,6188,8509,1,8100,40,0.128710892083,166997.0
62227,6188,7262,1,950,20,0.193013405953,222927.0
19368,6189,9324,1,1900,30,0.657657447626,740792.0
70013,6189,10119,1,1900,30,0.128736972216,652858.0
66111,6190,22842,1,1900,30,0.0580266523891,360937.0
13955,6190,3181,1,1900,30,0.44291792203599994,415026.5
21056,6191,14424,1,1900,30,0.19677787182,833953.5
5063,6191,17338,1,1900,30,0.16863850013700002,430073.0
59613,6191,17245,1,1900,30,0.0239812234048,440606.0
61755,6192,6460,1,950,20,0.195473868851,27230.0
33237,6192,25735,1,950,20,0.31376468385899997,52631.0
27325,6193,15787,1,1900,30,0.113171579427,672032.0
44552,6193,3766,1,1900,30,0.154003600855,793096.0
27199,6194,17284,1,1900,20,0.08975534494689999,179104.0
27605,6194,10662,1,1900,30,0.135037276268,1365927.0
15794,6195,9104,1,8100,40,0.08421025662380001,42088.0
67667,6195,21202,1,1900,30,0.106887686711,1588961.5
16020,6195,1443,1,1900,30,0.0730338073515,150387.0
87329,6196,6328,1,1900,30,0.146649911206,1132498.5
43913,6196,15922,1,1900,30,0.0896862894887,241584.0
57003,6197,18521,1,1900,30,1.28986263904,543929.0
19059,6197,16387,1,1900,30,0.761875739162,596161.5
83323,6198,7256,1,950,20,1.23473345572,86858.5
37492,6198,9726,1,950,20,2.68228523485,1476.0
43343,6199,23339,1,8100,40,0.147829211776,215355.0
54619,6199,11990,1,8100,40,0.12316554172599999,46322.5
49397,6200,56,1,1900,30,0.130241469971,199178.0
53314,6200,2944,1,1900,30,0.421761164134,95152.0
93523,6200,3446,1,1900,30,0.17563219528700003,52318.0
48703,6201,3578,1,1900,30,0.07126591513189999,187958.5
89237,6201,18214,1,1900,30,0.331923931173,114374.0
37938,6202,5041,1,1900,30,0.0433324169269,19713.0
31684,6202,4068,1,1900,30,0.21478679044500001,77465.5
56107,6203,8122,1,1900,30,0.0307798114977,256107.0
17702,6203,6430,1,1900,30,0.14742326255899998,211037.0
62985,6204,12600,1,1900,30,0.6179564220329999,8336.5
63215,6204,2504,1,950,20,0.859228105419,4483.0
9984,6204,25654,1,950,20,1.8870190745900002,44971.0
9563,6204,14335,1,1900,30,0.5763075119759999,28572.0
9887,6205,9885,1,1900,30,0.0323656295563,92024.5
13330,6206,11561,1,950,20,0.238266952518,49778.0
65665,6206,8301,1,950,20,0.846502688374,2329.0
43021,6206,9685,1,950,20,1.27105213535,24194.0
50874,6207,5379,1,1900,30,0.035826534628499995,1697664.0
82359,6207,22020,1,1900,30,0.162436056236,1774442.5
68411,6208,14890,1,1900,30,0.123529142074,486287.5
50405,6208,8693,1,1900,30,0.294251609786,132811.0
17112,6208,3830,1,1900,30,0.6912616472900001,367012.0
22164,6208,14399,1,950,20,1.6512143997400002,0.0
53925,6209,26340,1,950,20,0.503272625256,16707.0
50033,6209,12077,1,1900,30,0.13927273125700002,2865160.0
14148,6210,9600,1,950,20,0.716128128647,17722.0
66249,6210,7250,1,950,20,0.714519151467,38195.5
66343,6210,7414,1,950,20,1.09133036116,2.0
42703,6211,8839,1,1900,30,0.0282833068696,1788242.0
37099,6212,6146,1,6900,60,0.287238244296,63744289.5
48525,6213,4985,1,1900,30,0.154611633302,680897.0
48527,6213,18445,1,1900,30,0.116111173472,426300.5
74837,6214,5625,1,1900,30,0.12068705031400001,185232.0
66925,6214,4906,1,1900,30,0.103250260276,61527.0
15127,6214,4791,1,1900,30,0.15186413213,225693.0
37119,6215,6212,1,6900,60,0.05528478161730001,63745257.0
15094,6216,1050,1,5400,40,0.06331551781719999,2813712.0
30535,6216,7565,1,5400,40,0.0646298473301,129767.0
29769,6217,10914,1,6900,60,0.635517786747,22237487.0
31366,6218,21119,1,950,20,5.49021710986,1798.0
31570,6218,5028,1,950,20,4.0419797188999995,12226.0
78787,6218,19607,1,950,20,1.05127792354,39097.0
13569,6219,13529,1,1900,30,0.0720598301877,72917.0
65843,6219,6221,1,1900,30,0.0200678571692,157474.0
25381,6219,10093,1,1900,30,0.0373466835476,122425.0
13871,6220,8146,1,5400,40,0.0206277044447,1371385.5
13571,6221,6219,1,1900,30,0.0200678571692,187494.5
65845,6221,24892,1,1900,30,0.053468731104300005,640643.0
64721,6222,9211,1,950,20,5.1857371214,4083.0
64783,6222,6140,1,950,20,1.44414452169,22026.5
7784,6223,12355,1,1900,30,0.11587408824899999,152914.0
61751,6223,3991,1,1900,30,0.0408520011414,62824.5
35911,6224,20505,1,1900,30,0.049563775095,8073.0
48267,6224,23139,1,1900,30,0.0616005479847,4994891.5
37088,6225,2830,1,6900,60,0.07080443099489998,63741388.0
44030,6226,4408,1,1900,30,0.0617680483065,714999.5
44782,6226,8332,1,1900,30,0.037657295434599995,4758.0
70559,6227,5706,1,1900,30,0.43240394541999994,313496.5
20102,6227,11764,1,1900,30,0.06841670865249999,64243.0
37425,6227,8055,1,950,20,1.6491680377700002,0.0
37091,6228,6225,1,6900,60,0.0499735574436,63742354.5
45266,6229,6268,1,950,20,3.6415011928800003,54152.0
87905,6229,4006,1,950,20,4.8703336646599995,78322.5
40434,6230,20321,1,1900,30,0.272501126766,92129.0
11608,6230,22239,1,1900,30,0.134097336116,110765.0
62719,6231,24923,1,950,20,0.486588741645,67849.0
46626,6231,25980,1,950,20,1.55204055832,12.0
9185,6231,24182,1,950,20,0.066670738713,27076.0
48909,6232,22180,1,6900,60,0.8623187737520001,18385612.5
17756,6233,11849,1,8100,40,0.056956806118,46542.5
11717,6233,13692,1,8100,40,0.0882047568412,131014.0
80977,6234,8589,1,950,20,2.51346499512,2429.0
46750,6234,21238,1,950,20,1.05739997319,29490.5
87793,6235,21848,1,1900,30,0.06303494533580001,108683.5
88087,6235,24221,1,1900,30,0.23854452108899998,100516.0
52725,6236,2817,1,5400,40,0.0624524983127,1833807.5
49043,6236,2586,1,1900,30,0.143300651123,179145.0
71867,6237,11536,1,1900,30,0.0322085821073,867177.5
33516,6237,11845,1,1900,30,1.9796322362,860009.0
7786,6238,800,1,950,20,0.39958586994499995,29126.0
61687,6238,16534,1,950,20,0.4968629562,63055.0
6945,6239,1420,1,1900,30,0.028093554977,217002.0
93337,6240,1008,1,1900,30,0.61417016014,6005.0
53003,6240,1322,1,1900,30,0.03972852825519999,897723.5
42821,6241,9564,1,950,20,0.084570039243,9825.0
86699,6241,14115,1,1900,30,0.0788667425591,2646662.5
43128,6241,25692,1,1900,30,0.033717685528599994,2223449.0
30273,6242,14808,1,1900,30,2.66385198088,116716.0
77745,6242,23738,1,950,20,2.50437628638,1038.0
77761,6242,8714,1,1900,30,1.4818758041,134973.5
45747,6243,6873,1,950,20,0.479474999221,432692.5
46017,6243,9661,1,1900,30,0.111020383198,8849.0
88559,6243,958,1,950,20,0.13210715889900002,482.0
41971,6244,3178,1,1900,30,0.109472830591,390075.0
86029,6244,26156,1,1900,30,0.12500876070699998,480239.5
33408,6245,20036,1,8100,40,0.221475372343,6211519.0
36795,6245,25671,1,6900,60,0.0695200973496,37250615.0
47033,6246,2184,1,8100,40,0.590933298001,2544608.0
51360,6246,19815,1,6900,60,0.30716834608800003,26080358.0
18059,6247,4465,1,5400,40,0.0139168635497,159544.0
17621,6247,10909,1,5400,40,0.06532570256350001,15277809.0
83281,6248,5545,1,1900,30,0.259497434235,272730.0
3904,6248,22108,1,1900,30,0.31668669430199997,255417.0
58731,6248,6079,1,1900,30,0.486729408001,524013.0
25521,6249,3498,1,1900,30,2.303211036,161455.0
77009,6249,5980,1,1900,30,2.5696861957,178529.0
4112,6250,6471,1,5400,40,0.0162754857891,1414447.5
6063,6250,12391,1,5400,40,0.0528067124235,990684.0
19493,6251,13168,1,5400,40,0.268926623265,669105.0
46849,6251,7527,1,950,20,0.519255771627,144584.5
44580,6252,462,1,6900,60,0.49221078005900004,26002722.5
13024,6253,11277,1,6900,60,0.741150991703,271147.0
38406,6254,7266,1,950,20,0.553786209983,22436.0
83643,6254,5461,1,950,20,1.25455504025,880.0
38466,6254,10311,1,950,20,0.646589720545,11389.0
85363,6255,2795,1,950,20,0.05412796798780001,27057.0
17217,6255,22638,1,950,20,0.675367836348,50871.0
86471,6256,13799,1,950,20,1.5373419319600001,88463.0
43087,6256,18847,1,950,20,0.38452304538099996,73875.0
84371,6257,1834,1,950,20,0.609541842194,104734.5
22913,6257,7926,1,950,20,0.9671408285649999,41713.0
17895,6258,25538,1,950,20,1.70992902958,28663.0
68983,6258,17709,1,950,20,0.7580281869159999,26115.5
73141,6259,8438,1,1900,30,1.00341941173,431285.0
89113,6259,21559,1,1900,30,0.14361773541099998,441752.5
90029,6260,4496,1,1900,30,0.09086866590369999,238392.5
47897,6260,5238,1,1900,20,0.27726490095600004,0.0
47947,6260,9334,1,1900,30,0.04308544064830001,170789.0
19004,6261,201,1,6900,60,1.7011348985799999,3889001.0
76995,6263,24562,1,950,20,0.278682319919,243622.0
29119,6263,8351,1,1900,30,0.024111729350099996,357742.0
63649,6264,7897,1,5400,40,2.24878371879,34108.5
21916,6264,22050,1,5400,40,0.05839975497330001,6621.0
9606,6264,24523,1,1900,30,0.0798229727018,51460.0
8490,6265,2087,1,5400,40,0.109993104025,3802843.5
20462,6266,19280,1,1900,30,0.0512408003076,28.0
73795,6266,22595,1,1900,30,0.0661085080144,598732.5
20344,6266,4494,1,1900,30,0.053059201456900004,26745.0
24629,6266,25343,1,1900,30,0.0406513794762,534018.0
63917,6267,616,1,950,20,0.402615430463,6.0
59081,6267,6269,1,1900,30,0.118516761334,114082.0
4394,6267,9926,1,1900,30,0.5206641436330001,60483.0
8964,6268,313,1,950,20,0.894634506146,27077.0
88207,6268,6229,1,950,20,3.6415011928800003,52217.0
4396,6269,6267,1,1900,30,0.118516761334,87529.0
48550,6269,8925,1,1900,30,0.46862611337899995,2331543.0
89819,6269,4711,1,1900,30,0.015034634661100001,198404.5
69713,6270,11996,1,950,20,0.0590000455759,46828.0
41149,6270,18599,1,950,20,0.09325918980360001,70626.0
12074,6271,16029,1,1900,30,0.329289023142,229814.0
65091,6271,4422,1,1900,30,1.09945664971,290193.5
888,6272,23664,1,1900,30,1.5141528728799998,56990.0
93029,6272,19899,1,1900,30,0.303813998014,33598.0
93945,6272,9686,1,1900,30,0.50965621287,41148.5
75301,6273,9809,1,1900,30,0.431120070093,154784.0
26757,6273,8163,1,1900,30,0.0157037970159,386297.0
28662,6273,11884,1,950,20,0.20029216021,34759.0
46463,6274,11292,1,5400,40,0.104407970374,3593452.5
38856,6275,12227,1,1900,30,0.52988784458,198902.0
83929,6275,11149,1,1900,30,0.067539736845,221208.0
89257,6276,4321,1,1900,30,0.172684785139,1042713.0
18115,6276,9131,1,1900,30,0.09378011195630001,44549.0
75671,6277,16900,1,950,20,0.46241236821599996,63369.5
26337,6277,10381,1,950,20,0.7423634547939999,26912.0
63355,6278,12504,1,1900,30,1.4430010461000002,352756.0
21234,6278,9524,1,1900,30,0.525427548133,316987.5
12707,6279,19969,1,950,20,0.411055667663,28033.0
93881,6279,25577,1,950,20,0.129365262118,47252.0
47951,6280,4496,1,1900,30,0.0918282012772,199882.0
90033,6280,6679,1,1900,30,0.0408982085743,116967.0
38229,6281,11589,1,5400,40,0.10235613270999999,563976.5
38616,6281,1359,1,1900,30,0.07161032418539999,1032763.0
15950,6282,17818,1,5400,40,0.15842611026200001,157986.0
67833,6282,22762,1,5400,40,1.11476829323,110337.0
37217,6283,5928,1,1900,30,1.46781051685,180348.5
82839,6283,1729,1,1900,30,0.19732341578499998,164468.0
53323,6284,1281,1,950,20,2.71513556517,0.0
52719,6284,18450,1,1900,30,0.208749490049,82148.0
93163,6284,9781,1,1900,30,0.8970595630339999,63264.0
82067,6285,21378,1,1900,30,0.08754129627969999,376824.0
36069,6285,4542,1,1900,30,0.0916117145877,419794.0
42350,6286,16112,1,1900,30,0.058254537256199994,20960.0
86297,6286,16100,1,1900,30,0.20339656139899998,63312.0
42444,6286,17494,1,1900,30,0.0561084468442,24772.5
47724,6287,4322,1,950,20,1.41264153145,25769.0
60505,6287,6757,1,950,20,0.09540264035250001,50830.0
37120,6288,6215,1,6900,60,0.0265216227364,63746224.5
25182,6289,3324,1,1900,30,0.668590573485,114203.0
21893,6289,10554,1,1900,30,0.186637921633,551519.5
89229,6289,22108,1,1900,30,0.913980033664,567306.0
71843,6289,24222,1,1900,30,2.69298698325,126964.0
75041,6290,6291,1,1900,30,0.0535917830079,218313.0
26499,6290,5574,1,1900,30,0.101352522489,426861.0
26380,6291,6290,1,1900,30,0.0535917830079,413424.5
75043,6291,1334,1,1900,30,0.114779670243,204103.0
15310,6292,25768,1,950,20,0.8842598900049999,9144.0
15441,6292,2400,1,950,20,1.1543187039700002,34806.0
37124,6293,2094,1,6900,60,0.0413889022715,77548560.0
32469,6294,2885,1,6900,60,0.305911586872,24592865.5
22845,6295,4937,1,1900,30,0.103987946969,562661.5
72531,6295,7543,1,1900,30,0.07964868644289999,412025.0
41212,6296,7889,1,6900,60,0.322447052921,13402105.0
38193,6296,16437,1,8100,40,0.415784413174,835173.5
26465,6297,8476,1,8100,40,0.372497072629,450455.5
67535,6298,570,1,950,20,0.0877033910317,26066.5
67777,6298,10075,1,950,20,0.0604808287234,151.0
16172,6298,10846,1,950,20,0.0463106239272,129.0
49358,6299,16716,1,1900,30,0.195854724428,113938.0
90973,6299,14061,1,1900,30,0.609547206485,152228.0
83017,6300,6044,1,1900,30,0.126358514415,55509.0
83117,6300,5726,1,950,20,0.161750617206,72014.5
37488,6300,8055,1,1900,30,0.177652941689,257580.0
33643,6301,24215,1,8100,40,0.04430297167280001,5448790.0
29709,6302,19690,1,5400,40,0.22709502416400001,3060788.0
74537,6303,4881,1,950,20,0.304110564413,25938.0
24636,6303,25954,1,950,20,0.6437086243810001,135343.0
10837,6303,8419,1,5400,40,0.17911945698399998,8339605.0
77899,6303,24187,1,5400,40,0.531916155158,8377576.0
57027,6304,1920,1,1900,30,0.157336180121,91461.5
52585,6304,14450,1,1900,30,0.177129427124,69677.0
45853,6305,9440,1,5400,40,0.5956528708309999,3446237.0
65711,6305,14655,1,5400,40,1.57625416717,3452900.0
9015,6306,17523,1,6900,60,0.0294251778382,10316886.5
39346,6307,204,1,1900,30,0.25850588511,316612.0
40044,6307,3981,1,1900,30,0.323472568849,6404.0
84811,6307,6598,1,1900,30,0.209984294804,256346.0
11740,6308,23433,1,6900,60,0.166386759211,14247461.0
10225,6308,3154,1,8100,40,0.286636897481,61298.5
10227,6309,5952,1,8100,40,0.286639846048,34544.0
10282,6309,6545,1,8100,40,0.054885599811199996,25427.5
16459,6310,7385,1,1900,30,0.06591047571690001,500928.0
5392,6310,5826,1,950,20,1.5748127575400002,48697.0
68229,6310,23211,1,1900,30,1.4710371653799998,410380.5
35003,6311,24389,1,5400,40,0.013418196577700001,1635240.0
14091,6311,17678,1,950,20,0.762675874536,48131.0
67597,6312,18177,1,1900,30,0.0410881823297,229327.0
16673,6312,2315,1,1900,30,0.893908065133,259009.5
85803,6313,2088,1,1900,30,0.0708317482619,119765.0
41564,6313,9696,1,1900,30,0.032628321634299996,136322.5
43338,6314,25211,1,8100,40,0.0396725529269,113592.5
47820,6315,6313,1,1900,30,0.09722384489710001,173419.0
53018,6315,9691,1,5400,40,0.00825166252575,2317422.0
50383,6316,25979,1,1900,30,0.09849282679580001,106662.0
38492,6317,11505,1,5400,40,1.0186799547,6854115.0
57145,6318,14378,1,950,20,2.0370493154799996,3901.0
5999,6318,18462,1,950,20,0.0638589815695,23417.0
1620,6318,23623,1,950,20,0.07292289267089999,52814.5
38656,6319,10830,1,5400,40,0.0375601368615,1830399.0
7656,6320,12905,1,1900,30,0.455880339279,229501.0
61527,6320,8564,1,1900,30,0.228610300799,231959.0
88987,6321,16724,1,950,20,1.4897542873700003,19480.0
42649,6321,12581,1,950,20,2.78818364968,40562.5
80629,6322,19632,1,1900,30,0.704309791529,784678.0
83987,6322,23508,1,1900,30,1.3734035673500002,774877.5
48307,6323,6338,1,5400,40,0.174515535049,225001.0
45141,6324,649,1,6900,60,0.317804341738,8625674.5
17687,6325,10496,1,1900,30,0.38050012284400003,634973.0
68801,6325,6367,1,1900,30,0.35608356002700003,639252.0
47753,6325,9895,1,1900,30,3.14558651944,3769.0
83105,6326,5392,1,1900,30,0.519864347765,2281396.5
37766,6326,4547,1,1900,30,0.302356557925,0.0
37564,6326,22998,1,1900,30,0.198924945575,2403185.0
47943,6327,5521,1,1900,30,0.370193573745,162874.0
90119,6327,18650,1,950,20,1.7398547619,4213.5
90025,6327,9334,1,1900,30,0.998520508755,180910.0
84295,6328,3571,1,1900,30,0.060351010216800005,1130474.0
43915,6328,6196,1,1900,30,0.146649911206,240477.0
51682,6329,21829,1,5400,40,0.132575633979,5450402.5
35351,6330,14152,1,1900,30,0.0159645386691,19787.0
81477,6330,7483,1,1900,30,3.9308763922199996,548257.0
18157,6330,14405,1,5400,40,0.118740526276,991767.0
79179,6331,14306,1,1900,30,0.293787213193,40304.0
32171,6331,11924,1,1900,30,0.13768812079700002,65208.0
26096,6332,3840,1,5400,40,0.505478310371,893962.5
3467,6333,5066,1,5400,40,0.159768693554,1860970.0
26466,6334,4577,1,6900,60,0.448240827953,5702720.5
61029,6335,11928,1,1900,30,0.397309887652,151660.0
6939,6335,8097,1,1900,30,0.0635551112895,138757.0
35046,6336,22166,1,5400,40,0.27314278183,350036.0
53437,6336,10399,1,5400,40,0.017509736267900002,5706664.0
