eid,source,target,dir,capacity,speed_mph,cost_time,btw
32452,1108,7383,1,950,20,0.36169846066100003,608644.0
19288,1109,7587,1,1900,30,0.174247032696,129699.0
1062,1110,10273,1,5400,40,0.22432838137699998,607103.0
20876,1111,13849,1,950,20,0.13308086547800002,85055.0
12402,1111,1580,1,950,20,0.0668356556282,6.0
27903,1112,1353,1,5400,40,0.09142431425830001,1382265.0
18716,1112,109,1,1900,20,0.118551732371,317592.0
17852,1113,17923,1,1900,30,0.210104240442,256002.0
7382,1114,3913,1,1900,30,0.506807176563,240241.0
3082,1115,10950,1,5400,40,0.0134190945223,2879432.0
7315,1116,12862,1,6900,60,0.0457892846317,7466642.0
10132,1117,12867,1,6900,60,1.0576572245,7747780.0
6470,1118,17963,1,6900,60,0.034737527228800004,2922569.0
7322,1119,2021,1,6900,60,0.0424798716727,10651084.0
7326,1120,12699,1,6900,60,0.036641651285099996,10650536.0
7329,1121,12698,1,6900,60,0.14561147506799998,10936623.0
7330,1122,1123,1,6900,60,0.027357834008400004,10649988.0
7331,1123,2468,1,6900,60,6.26198586312,10649714.0
38347,1124,13825,1,950,20,0.08425108648389999,84.0
30896,1124,15180,1,950,20,2.4451494830300002,91527.0
11204,1124,13831,1,950,20,0.09687421967280001,160078.0
7332,1125,6874,1,6900,60,0.02969711289,10937445.0
3038,1126,7945,1,5400,40,0.0633277583247,3323970.0
11672,1126,13500,1,1900,30,0.12924529000600002,21878.0
14147,1127,1251,1,1900,30,0.0443613356474,368525.0
25312,1128,1088,1,5400,40,0.184484298164,1856649.0
8098,1129,1522,1,950,20,0.042293758930199994,86684.0
36749,1129,1423,1,950,20,0.0207664719309,219448.0
5859,1130,6379,1,1900,30,0.031107691493000002,1194493.0
34085,1131,1231,1,950,20,0.07456692681480001,18162.0
45165,1131,7287,1,950,20,3.1402874337999998,46122.0
14953,1132,5049,1,5400,40,0.0199683657232,128300.0
23975,1132,7570,1,5400,40,0.0542283585013,246873.0
1848,1133,15544,1,950,20,0.10686343217399999,107511.0
1797,1133,15485,1,950,20,0.00489394204515,18027.0
17111,1134,4105,1,5400,40,0.0979644024696,1657179.0
1347,1135,1093,1,950,20,0.07388370510369999,411299.0
4438,1136,6945,1,5400,40,0.0922032482108,646849.0
4433,1136,16861,1,5400,40,1.8940936087599998,670318.0
18430,1137,1138,1,5400,40,0.0223944176995,144778.0
42141,1137,1158,1,5400,40,0.0369872337924,207233.0
42139,1138,1137,1,5400,40,0.0223944176995,177902.0
42149,1138,9659,1,1900,30,0.010903143104600001,38265.0
18440,1138,7054,1,1900,30,0.023609273956299998,173336.0
42155,1139,851,1,1900,30,0.012353164675799999,168916.0
18446,1139,1142,1,1900,30,0.010244380431299998,2102.0
39349,1140,5224,1,950,20,0.0194204062853,41508.0
13176,1140,827,1,950,20,0.0328956848893,36251.0
39345,1140,542,1,950,20,0.409719083734,128005.0
17624,1141,12540,1,6900,60,0.080758856495,19995744.0
42153,1142,1139,1,1900,30,0.010244380431299998,18872.0
18444,1142,9659,1,1900,30,0.0104822606406,44451.0
4272,1143,5055,1,950,20,0.044456774297400005,38710.0
13368,1143,5020,1,950,20,0.525825204555,4812.0
13355,1143,8343,1,5400,40,0.313696959462,15472163.0
18701,1144,7432,1,5400,40,0.030449012488500002,1440912.0
33615,1145,9863,1,1900,30,11.2179615978,986.0
1799,1145,644,1,1900,30,1.82027322271,60062.0
39099,1145,1503,1,950,20,1.2784796268,36324.0
26563,1146,1147,1,5400,40,0.196854911855,13947470.0
31914,1146,989,1,5400,40,0.0157429847408,3603205.0
13398,1147,5036,1,5400,40,0.25412493845,493974.0
26564,1147,1148,1,5400,40,0.0189354548024,13545649.0
26565,1148,17098,1,5400,40,0.535486514885,13582605.0
32530,1148,16531,1,5400,40,0.016020853692,433863.0
36753,1149,6093,1,950,20,0.013625809824899998,189986.0
8102,1149,1423,1,950,20,0.056103762394199994,54880.0
31420,1150,14819,1,1900,30,0.412638802686,630912.0
3454,1151,10884,1,950,20,0.188081346362,537421.0
24136,1151,6820,1,1900,30,0.411272399326,808700.0
5157,1152,1154,1,6900,60,0.138791687615,15645385.0
5155,1153,15197,1,6900,60,1.07282601602,14306324.0
6773,1154,7039,1,6900,60,0.211789414634,15645111.0
6780,1155,1153,1,6900,60,0.14101305142,14306598.0
34521,1156,4834,1,1900,30,0.0402991094594,318029.0
675,1156,16923,1,1900,30,0.18455806567000002,257833.0
3549,1156,8357,1,1900,30,0.004689365494819999,88234.0
6772,1157,1155,1,6900,60,0.21164581205400002,14306872.0
18433,1158,1137,1,5400,40,0.0369872337924,128977.0
24815,1158,1167,1,5400,40,0.11614929899700001,191165.0
7898,1159,18152,1,950,20,0.0989742352812,122700.0
18633,1160,1050,1,950,20,1.9284166873,49799.0
37865,1160,3286,1,950,20,0.35076249288,33162.0
35689,1161,1171,1,950,20,0.210331371835,147193.0
13447,1161,6805,1,950,20,1.0030292386,8.0
18431,1162,6521,1,5400,40,0.0236278357715,201418.0
18436,1162,851,1,1900,30,0.0201576763808,34179.0
42145,1162,7054,1,1900,30,0.00826149670695,1096.0
19029,1163,1115,1,5400,40,0.235468096109,2879706.0
25314,1164,6720,1,1900,20,0.03924102569580001,456298.0
7552,1164,1282,1,5400,40,0.0452956798632,1357411.0
11441,1165,1164,1,5400,40,0.07497778457660001,1813983.0
1000,1166,960,1,5400,40,0.38139408127400004,3647099.0
33289,1166,9481,1,5400,40,0.48576068342900003,6571075.0
7852,1166,5152,1,5400,40,0.40043626252400005,740292.0
19914,1167,18003,1,5400,40,0.0573869063669,175120.0
45399,1167,1158,1,5400,40,0.11614929899700001,113183.0
4718,1168,10130,1,950,20,2.53529002165,27696.0
35575,1168,4243,1,5400,40,1.8744985996599999,1810364.0
5576,1168,10260,1,5400,40,0.399051113751,1814778.0
24810,1169,10829,1,5400,40,0.024672722090699997,175891.0
1938,1170,1372,1,1900,30,0.0215491105768,126381.0
5765,1171,1161,1,950,20,0.210331371835,3.0
19908,1171,8366,1,5400,40,0.05914232894759999,75061.0
24809,1171,1169,1,5400,40,0.0377650614172,71855.0
7988,1172,12602,1,6900,60,6.3536633257599995,12437863.0
7237,1173,13426,1,5400,40,4.698051469,3039879.0
7627,1173,14045,1,5400,40,0.224947953478,3013714.0
19903,1174,2648,1,950,20,5.781629667509999,31267.0
24613,1174,12364,1,5400,40,1.9701313957599997,356873.0
45295,1174,13437,1,5400,40,0.923697274756,374384.0
28987,1175,10371,1,1900,30,0.425639455317,181002.0
22094,1176,9018,1,1900,30,0.0342770778227,1273070.0
42665,1177,13312,1,5400,40,1.73480609069,818317.0
19351,1177,12092,1,5400,40,0.0316312237877,946065.0
31374,1177,14830,1,1900,30,0.057878613841199994,19032.0
30633,1178,18362,1,950,20,0.18713467615499998,3191.0
1952,1178,5236,1,8100,40,0.12648631120999998,1583623.0
1927,1179,1204,1,1900,30,0.006857706997979999,107606.0
33687,1179,1373,1,1900,30,0.0116326992389,117.0
28413,1180,9991,1,6900,60,0.177585098262,14895086.0
28414,1181,14128,1,6900,60,0.0390021421937,14472030.0
22759,1182,11177,1,5400,40,0.401271297938,693028.0
12771,1183,8745,1,950,20,0.337811945801,27054.0
28912,1183,5890,1,950,20,0.70790514045,322752.0
9272,1184,3205,1,1900,30,0.21055676343899998,213551.0
1978,1185,1356,1,1900,30,0.46586099049999996,410641.0
12742,1186,5932,1,1900,30,0.0152825039472,1109863.0
12744,1187,15224,1,1900,30,0.0113049523473,1107739.0
29374,1188,1190,1,6900,60,0.0385268234471,12990273.0
10717,1189,11148,1,5400,40,0.16250379816299998,321729.0
29375,1190,6498,1,6900,60,0.119816790615,12989999.0
12880,1191,2443,1,6900,60,0.0425766372219,14471482.0
21847,1192,495,1,1900,30,0.066270575088,200396.0
28942,1193,1567,1,8100,40,0.0594644011857,1186501.0
22143,1194,15534,1,8100,40,0.123187337754,2412167.0
28640,1195,6623,1,6900,60,0.09365553276329999,12990821.0
34305,1196,8032,1,5400,40,0.0298308727504,31044.0
39079,1196,1201,1,950,20,6.19836430572,76059.0
3173,1196,8042,1,5400,40,0.0425067710391,41646.0
28789,1197,1192,1,1900,30,0.286076366125,200670.0
21827,1198,1232,1,1900,30,0.485225651113,325327.0
37601,1198,1211,1,950,20,0.020286004646700002,27733.0
9769,1198,4500,1,950,20,1.08590875427,33546.0
21842,1199,7826,1,1900,30,0.134267275652,227376.0
28801,1199,1219,1,5400,40,0.0539526388691,560815.0
24432,1200,1839,1,5400,40,0.0747129748394,3069191.0
12611,1201,1196,1,950,20,6.19836430572,57522.0
13292,1201,8542,1,950,20,0.247743190783,5815.0
39081,1201,3575,1,950,20,0.505964257471,85013.0
18652,1202,1248,1,5400,40,0.150745570326,767122.0
18385,1202,742,1,5400,40,0.589586398578,760885.0
1317,1203,14319,1,6900,60,0.230292837315,12795072.0
27349,1203,14399,1,8100,40,0.27145700473,235582.0
33685,1204,1179,1,1900,30,0.006857706997979999,71.0
1937,1204,1341,1,1900,30,0.0240875269483,107327.0
20188,1205,10368,1,950,20,0.65469267976,74258.0
37373,1205,996,1,950,20,0.135932906106,164617.0
36097,1206,11208,1,950,20,0.283759882297,427682.0
6567,1206,11204,1,950,20,0.36377414479599995,414549.0
10382,1206,16582,1,950,20,0.717854098298,18163.0
1088,1207,1216,1,5400,40,0.203869290565,749985.0
5011,1208,1080,1,1900,30,0.8081133030609999,101872.0
21846,1208,274,1,1900,30,0.06887010412010001,13079.0
21843,1208,7791,1,1900,30,0.0870232817258,133706.0
29189,1209,14462,1,6900,60,0.151624166994,12819824.0
47619,1210,17402,1,5400,40,0.025592708097700003,943027.0
46159,1210,11052,1,5400,40,0.756542395214,226782.0
37603,1211,1080,1,950,20,1.1324562502200002,10687.0
28795,1211,1257,1,1900,30,0.7950919264949999,231155.0
9771,1211,1198,1,950,20,0.020286004646700002,103142.0
28351,1212,10128,1,1900,30,0.00899303290489,362268.0
47151,1212,1292,1,1900,30,0.0150697662272,50.0
1957,1212,1263,1,1900,30,0.044171131757899995,463727.0
28733,1213,2718,1,1900,30,0.23581668119399998,2277277.0
2018,1214,1175,1,1900,30,0.0714240195467,181276.0
42079,1215,1503,1,950,20,6.61220433375,17889.0
1089,1216,1247,1,5400,40,0.120807018682,749711.0
12394,1217,13849,1,950,20,0.38095530523000004,37006.0
551,1217,17018,1,950,20,0.07120996011439999,2872768.0
5761,1218,7212,1,5400,40,0.0483465214336,917712.0
28802,1219,9892,1,5400,40,0.039358358795,517715.0
2075,1219,1862,1,1900,30,0.0862693853892,42826.0
48953,1221,1227,1,950,20,0.18487568674199997,0.0
6437,1221,549,1,950,20,5.83365870145,55368.0
32296,1221,1223,1,950,20,0.15789860120899998,72453.0
34357,1222,12832,1,950,20,1.15967295201,18451.0
8648,1222,17161,1,5400,40,0.309306323664,267276.0
37007,1222,3449,1,5400,40,3.97806429975,234822.0
32300,1223,1227,1,950,20,0.016124867112,90332.0
48951,1223,1221,1,950,20,0.15789860120899998,73523.0
22415,1224,4563,1,950,20,0.053123065442199996,8603.0
19923,1224,16820,1,950,20,0.0387064374491,28411.0
34611,1224,15406,1,950,20,0.170018996636,89.0
2563,1225,1114,1,1900,30,0.366757112979,240515.0
2568,1225,995,1,5400,40,0.556877737742,4736024.0
1858,1226,6198,1,5400,40,3.40109300842,861477.0
26877,1226,13574,1,5400,40,0.035098170864900004,146094.0
48957,1227,3560,1,950,20,0.635879128253,108209.0
32298,1227,1221,1,950,20,0.18487568674199997,0.0
48955,1227,1223,1,950,20,0.016124867112,91676.0
23228,1228,6524,1,1900,30,0.126950400326,992524.0
17799,1229,7945,1,950,20,0.10110497333999999,89115.0
23574,1229,1239,1,1900,30,0.10121464536599999,9434.0
33067,1230,1300,1,5400,40,0.0201127738352,4412.0
655,1230,1308,1,5400,40,0.020048631898299998,972532.0
2669,1231,1131,1,950,20,0.07456692681480001,17889.0
21828,1232,7712,1,1900,30,0.0696242474883,274426.0
21836,1232,10452,1,1900,30,0.176582205396,50627.0
23164,1233,3640,1,950,20,0.09986465317189999,452572.0
44827,1233,16937,1,950,20,1.19455835939,363144.0
44853,1233,30,1,950,20,0.10550359488,72.0
23719,1234,10452,1,5400,40,0.06597475645380001,663254.0
48035,1235,1237,1,950,20,0.025298816927400002,72496.0
30453,1235,9422,1,950,20,2.1003895356299997,374890.0
43277,1235,7671,1,950,20,0.11845179426500001,463158.0
30664,1236,10900,1,950,20,0.100113289101,417316.0
31710,1236,9254,1,950,20,0.0777318682017,723608.0
30455,1237,1235,1,950,20,0.025298816927400002,17886.0
26988,1237,12556,1,950,20,0.0716487967334,54336.0
19427,1238,9800,1,1900,30,0.03555225647930001,478510.0
39555,1238,9309,1,1900,30,0.0888660522795,367648.0
15853,1239,5732,1,5400,40,0.49730865869400004,3452300.0
12740,1240,14669,1,1900,30,0.00305409749651,1100885.0
11003,1241,1144,1,5400,40,0.16159007644200002,1441186.0
25672,1242,6746,1,6900,60,0.163445268763,19207069.0
28345,1243,8713,1,1900,30,0.00855287558923,102.0
47145,1243,1315,1,1900,30,0.014577074502299999,17914.0
1982,1243,10244,1,950,20,0.06277966742,525499.0
40617,1245,1268,1,950,20,1.67948066272,36324.0
15728,1245,4149,1,950,20,1.25072021362,53661.0
25325,1246,1290,1,950,20,0.00751374791831,353124.0
1090,1247,1202,1,5400,40,0.254004025302,749437.0
42293,1248,1202,1,5400,40,0.150745570326,778844.0
18706,1248,7726,1,5400,40,1.47892324852,892802.0
18661,1249,16911,1,5400,40,0.605956919614,1077458.0
20675,1250,11021,1,950,20,0.0859340741255,126845.0
8145,1251,11224,1,1900,30,0.49382071796800003,314443.0
19794,1251,1543,1,1900,30,0.02010924616,372535.0
17555,1252,7904,1,5400,40,0.143074514794,94986.0
10677,1252,1499,1,950,20,4.10382663636,78532.0
41659,1252,7343,1,5400,40,2.20643693762,12840.0
21820,1253,1218,1,1900,30,0.117845550393,0.0
2147,1253,1187,1,5400,40,0.0648989652874,183927.0
12384,1254,4816,1,950,20,0.0368582540711,43487.0
19418,1254,4815,1,5400,40,0.029862273787599997,728744.0
1989,1255,1372,1,1900,30,0.0744091257161,38.0
33713,1255,1269,1,1900,30,0.051907041371599995,553035.0
8108,1256,11895,1,8100,40,0.10404742174900002,4844236.0
9649,1257,9850,1,1900,30,0.380069164007,241706.0
21826,1257,1198,1,1900,30,0.789481976188,236111.0
18597,1258,7845,1,1900,30,0.153642637544,21847.0
23862,1258,1293,1,1900,30,0.0471863584594,161535.0
11096,1259,5656,1,950,20,0.035441848345499995,31704.0
38289,1259,904,1,950,20,0.0611006795916,152355.0
8111,1260,1261,1,8100,40,0.10842600716800001,6412578.0
29509,1261,1329,1,8100,40,0.39039999395900005,1567520.0
8110,1261,1262,1,8100,40,0.10126655481,4844784.0
8107,1262,1256,1,8100,40,0.043725780812699996,4844510.0
9467,1263,10240,1,1900,30,0.606658398253,481522.0
2019,1263,1292,1,1900,30,0.0444136199792,996128.0
30640,1264,7688,1,5400,40,0.009441197854690001,1231156.0
19017,1265,17775,1,6900,60,0.485176842253,22496286.0
7284,1266,7132,1,5400,40,0.205633455071,21014557.0
14819,1267,5355,1,6900,60,3.6739585481300003,2246304.0
37769,1268,1291,1,950,20,1.03875245589,18163.0
15750,1268,1245,1,950,20,1.67948066272,35776.0
31637,1269,10251,1,1900,30,0.35213602146399997,660506.0
1991,1269,1255,1,1900,30,0.051907041371599995,2.0
33715,1269,1271,1,1900,30,0.00948390437559,40.0
37321,1270,9720,1,1900,30,4.24684183292,25487.0
9137,1270,6220,1,1900,30,0.639998173699,46301.0
33709,1271,1372,1,1900,30,0.022166579870599997,2.0
1993,1271,1269,1,1900,30,0.00948390437559,107787.0
24544,1272,1370,1,950,20,0.712845882389,326007.0
1245,1273,1868,1,6900,60,0.049902586005,5817202.0
1244,1274,18028,1,6900,60,1.4188618359099998,6264240.0
1247,1275,1280,1,8100,40,0.406446912135,221626.0
1751,1275,9899,1,6900,60,0.17286499099199998,5594480.0
28121,1276,1303,1,950,20,1.55790537171,41095.0
31249,1277,16275,1,6900,60,0.12364302932499999,6768494.0
14775,1278,1264,1,950,20,0.702792039681,84742.0
28974,1279,3552,1,5400,40,0.1643652222,5607420.0
1248,1280,1283,1,8100,40,0.504494940893,6932939.0
13170,1281,5224,1,950,20,0.07567676319069999,37932.0
13319,1281,1288,1,950,20,0.0806253491177,27430.0
39343,1281,17787,1,950,20,0.678988655659,190370.0
7553,1282,1128,1,5400,40,0.0048584738059,1856923.0
1267,1283,1320,1,5400,40,0.316928393924,6131153.0
1255,1283,1294,1,8100,40,0.46384000298699996,5818373.0
1251,1284,1662,1,6900,60,0.0336107962994,12804333.0
1250,1285,1322,1,6900,60,0.568331312293,11237249.0
1262,1286,1661,1,6900,60,0.01819540875,11237797.0
1263,1287,1280,1,8100,40,0.8134280970409999,6711587.0
1253,1287,1309,1,6900,60,0.246832037509,6092198.0
13180,1288,5224,1,950,20,0.0476366402349,10664.0
39353,1288,3233,1,950,20,0.04634987761469999,18353.0
39403,1288,1281,1,950,20,0.0806253491177,161598.0
25684,1289,9912,1,1900,30,0.43010866541599996,136066.0
25661,1289,6527,1,1900,30,0.299289383341,162615.0
42379,1290,1060,1,950,20,2.0519703570599996,9189.0
25326,1290,5894,1,950,20,0.0536628075186,352612.0
10017,1291,1268,1,950,20,1.03875245589,17889.0
47153,1292,10545,1,1900,30,0.0053259400136,597735.0
28353,1292,1212,1,1900,30,0.0150697662272,451683.0
23863,1293,1312,1,1900,30,0.06886162813630001,15174.0
21849,1293,1234,1,1900,30,0.054464460601699995,146087.0
1257,1294,1309,1,8100,40,0.6866858394769999,173960.0
1256,1294,1286,1,8100,40,0.552739703031,5644139.0
11140,1295,10584,1,1900,30,0.013149911958700002,18463.0
38321,1295,8727,1,1900,30,0.0059855350216099995,83688.0
15111,1295,1511,1,1900,30,0.0652881698236,8733.0
22811,1296,15151,1,5400,40,0.0173165439782,925990.0
25318,1297,8704,1,5400,40,0.259682909096,1745914.0
1624,1298,402,1,950,20,0.08187521204800001,3705.0
10889,1298,13677,1,950,20,0.0520505188569,26663.0
38191,1298,7318,1,950,20,3.51026188368,201.0
41271,1299,1392,1,950,20,0.0333864181477,422655.0
16870,1299,14617,1,950,20,1.33125092191,397813.0
33069,1300,3573,1,5400,40,0.012033619239000001,339082.0
639,1300,1230,1,5400,40,0.0201127738352,972645.0
37119,1301,1392,1,950,20,0.053683747889599995,191841.0
10393,1301,1299,1,950,20,0.0577754130074,49507.0
17958,1301,10460,1,950,20,0.36827999439900005,222747.0
48743,1302,15560,1,1900,30,0.172447897662,24099.0
18564,1302,5538,1,1900,30,0.614261780457,21348.0
3731,1303,1314,1,950,20,0.175884883297,0.0
28122,1303,1317,1,950,20,0.07354870986619999,40821.0
12971,1304,592,1,5400,40,0.03311446736009999,41726.0
39217,1304,15210,1,5400,40,0.00850742523098,1219149.0
649,1305,3609,1,5400,40,0.0042083999681,5606.0
33079,1305,5558,1,5400,40,0.04102847465330001,212261.0
8269,1305,3574,1,1900,20,0.16061415451,598275.0
16168,1307,4651,1,8100,40,0.719030543275,9705179.0
9293,1307,7831,1,6900,60,0.290237809511,1847832.0
33083,1308,1230,1,5400,40,0.020048631898299998,4573.0
10983,1308,15230,1,5400,40,0.718680781061,1407015.0
653,1308,5558,1,5400,40,0.006846500210569999,625636.0
1254,1309,1310,1,6900,60,0.007475580953640001,6265884.0
1258,1310,1669,1,6900,60,0.0361218996204,6265610.0
1261,1311,1286,1,6900,60,0.252001283532,5593932.0
23864,1312,7826,1,1900,30,0.0351385841412,81914.0
4212,1313,1408,1,950,20,0.0246301085727,16884.0
34867,1313,9821,1,950,20,0.0162980249821,20379.0
2748,1314,6081,1,5400,40,0.14277228764900002,3969052.0
17238,1315,1272,1,950,20,0.985357727993,326281.0
47147,1315,10128,1,1900,30,0.023516744374599996,338978.0
28347,1315,1243,1,1900,30,0.014577074502299999,288.0
47633,1316,8233,1,950,20,1.95255443985,72636.0
18535,1316,7151,1,950,20,3.3833962167400005,89568.0
2753,1317,6078,1,5400,40,0.061560118756999994,3278928.0
17093,1317,13150,1,950,20,0.08133841433160001,55748.0
34129,1317,6239,1,5400,40,0.0620909637431,3963363.0
26241,1318,1861,1,1900,30,0.0115374535247,151129.0
32105,1318,14606,1,1900,30,1.03836795286,80127.0
33371,1319,1320,1,5400,40,0.0417594136125,5000455.0
29286,1319,12942,1,5400,40,0.339400406017,6097794.0
33373,1320,1283,1,5400,40,0.316928393924,5016861.0
1265,1320,1319,1,5400,40,0.0417594136125,6114473.0
16021,1321,13404,1,950,20,13.8337359823,17889.0
1270,1322,1655,1,6900,60,0.04929561916680001,11236975.0
1269,1323,1284,1,6900,60,0.574982519194,12804607.0
1278,1324,5676,1,6900,60,0.608112825981,11236153.0
1272,1325,1658,1,6900,60,0.052842484798,12805429.0
4869,1326,1512,1,5400,40,0.0603621514285,714869.0
9491,1327,12030,1,1900,30,0.08760299419960002,2659191.0
17424,1328,15561,1,950,20,0.187495698829,0.0
41185,1328,2906,1,950,20,0.0506678811223,3.0
41545,1328,16783,1,950,20,0.0547184656662,17886.0
17639,1329,12536,1,6900,60,0.579335042432,10678109.0
1285,1330,1614,1,6900,60,0.390868866805,11235057.0
1281,1331,1623,1,6900,60,0.0377677738207,12806525.0
8078,1332,7943,1,6900,60,0.37670684230499996,12805977.0
18721,1334,1705,1,5400,40,0.027834864743300002,1642501.0
7469,1334,12053,1,5400,40,0.37114669160400005,1238999.0
1288,1335,1615,1,6900,60,0.034678750017800006,12807073.0
33017,1336,1347,1,950,20,0.123923007917,80646.0
559,1336,1413,1,950,20,4.49982576059,61668.0
423,1337,14898,1,1900,30,0.120380004221,59938.0
29403,1337,5350,1,5400,40,0.07541157543980001,234860.0
1291,1338,8437,1,6900,60,0.2006640211,12808169.0
566,1339,8217,1,6900,60,0.040490723953800004,3024986.0
1296,1340,11359,1,6900,60,0.441072023305,11232865.0
1935,1341,1356,1,1900,30,0.0550372522623,2.0
33695,1341,1204,1,1900,30,0.0240875269483,66.0
1980,1341,1255,1,1900,30,0.4877912494899999,535221.0
567,1342,1357,1,6900,60,0.0377192634069,2925476.0
11168,1343,7235,1,5400,40,0.192341091604,3834.0
38327,1343,7380,1,5400,40,0.0369308942098,56369.0
12169,1344,9291,1,950,20,0.048476014511000004,272021.0
1300,1345,1346,1,8100,40,0.077374669467,762493.0
1301,1346,1354,1,8100,40,0.41075007911899997,762220.0
553,1347,1336,1,950,20,0.123923007917,79793.0
33589,1347,4488,1,950,20,7.639784101339999,98495.0
35433,1349,5984,1,950,20,0.121882149038,36067.0
34279,1349,7948,1,950,20,0.0988312103422,1853.0
3089,1349,7774,1,950,20,0.0401643717958,214121.0
3087,1350,17824,1,950,20,0.11393764407500001,206912.0
19053,1350,17788,1,950,20,0.104770283499,285.0
18720,1351,109,1,1900,20,0.179361836273,36147.0
47141,1352,8713,1,1900,30,0.004528000603180001,561577.0
28357,1352,10545,1,1900,30,0.016043666972600002,35710.0
27904,1353,1249,1,5400,40,0.0152813145377,1077732.0
25321,1353,1246,1,950,20,0.0730721338645,352787.0
1302,1354,5455,1,8100,40,0.721425840494,5057258.0
24216,1355,16793,1,8100,40,0.16898907879,8287302.0
1933,1356,1370,1,1900,30,0.0347781319661,264.0
33693,1356,1341,1,1900,30,0.0550372522623,428236.0
21559,1357,16443,1,6900,60,1.24333459433,2925202.0
18704,1358,5894,1,5400,40,0.026242543741799997,1137000.0
25324,1358,1246,1,950,20,0.0228972436601,611.0
555,1359,1397,1,950,20,1.93730921722,26104.0
33051,1359,1413,1,950,20,4.367856969619999,44946.0
30202,1360,10831,1,1900,30,0.0343159103199,2264468.0
1969,1361,1185,1,1900,30,0.07314588642839999,410915.0
2787,1362,1524,1,950,20,0.31884044373000003,175941.0
7032,1362,1605,1,950,20,2.671468395,113646.0
1303,1363,1364,1,8100,40,0.0795378227199,4009331.0
1304,1364,11347,1,8100,40,0.259114449227,4009057.0
34871,1365,15528,1,950,20,0.031783053334,332536.0
16823,1365,3993,1,950,20,0.064257207531,73586.0
4202,1365,9821,1,950,20,0.0196295267401,958.0
1313,1366,4375,1,6900,60,0.157763677631,8846593.0
1305,1367,1391,1,6900,60,0.128374794787,8120009.0
33691,1370,1356,1,1900,30,0.0347781319661,18131.0
1931,1370,1373,1,1900,30,0.033393580103700006,126442.0
15701,1370,1214,1,1900,30,0.455109378573,181550.0
1987,1372,1271,1,1900,30,0.022166579870599997,108023.0
33711,1372,1255,1,1900,30,0.0744091257161,18124.0
33689,1373,1370,1,1900,30,0.033393580103700006,126.0
1929,1373,1179,1,1900,30,0.0116326992389,107926.0
4679,1373,7819,1,950,20,0.03511094130569999,18233.0
36735,1374,1421,1,950,20,3.39843924115,17889.0
6105,1375,18013,1,1900,30,0.357127997034,57697.0
15600,1375,6013,1,1900,30,0.0901432777489,100040.0
1127,1377,1422,1,5400,40,0.14786230450500001,1463708.0
18734,1377,1415,1,5400,40,0.141059429616,175231.0
29281,1378,12595,1,5400,40,0.019468894572400003,6300408.0
40855,1379,16750,1,950,20,0.122123324937,17889.0
25010,1380,1382,1,5400,40,0.0802499928847,3032597.0
9712,1381,15144,1,1900,30,0.05695768506440001,1208402.0
29710,1381,13465,1,1900,30,0.0922101308041,972346.0
24999,1382,183,1,5400,40,0.413687055653,3032323.0
1107,1383,1387,1,5400,40,0.27457936864599997,905346.0
25803,1384,3720,1,1900,20,0.0241829532681,918258.0
15908,1384,5596,1,1900,30,0.161138022297,386560.0
38989,1385,9768,1,950,20,0.082562782023,18163.0
29550,1385,8233,1,950,20,0.355966229431,53806.0
40473,1385,2095,1,950,20,0.0861727174738,18162.0
39147,1386,17740,1,950,20,0.5622650769259999,17889.0
25983,1387,1388,1,5400,40,0.122127863752,905072.0
1123,1388,1248,1,5400,40,1.4795663081700001,904798.0
25205,1389,2882,1,1900,30,0.018331045615999998,71483.0
45627,1389,3579,1,1900,30,0.0289288365931,39128.0
3388,1390,6657,1,1900,30,0.0571939874871,218239.0
11976,1390,18225,1,1900,30,0.40539399181900004,218002.0
1309,1391,4384,1,6900,60,0.08907838604250001,8119735.0
16872,1392,1299,1,950,20,0.0333864181477,365226.0
8832,1392,1301,1,950,20,0.053683747889599995,236585.0
37121,1392,2198,1,950,20,3.6954318952900005,579691.0
6533,1393,12696,1,5400,40,0.47736826258000004,1389558.0
36065,1393,8578,1,5400,40,0.097421058791,1366831.0
8085,1393,1127,1,1900,30,0.176577687318,0.0
26417,1394,15594,1,5400,40,0.26535863533799997,3624352.0
17763,1395,3257,1,5400,40,0.500068964943,287138.0
16389,1395,13690,1,1900,30,0.4205653551,23906.0
41685,1395,6147,1,5400,40,1.05459848127,154780.0
25740,1395,14105,1,1900,30,0.440503690138,138763.0
29943,1396,14292,1,950,20,0.0830522764741,333014.0
33571,1396,14661,1,1900,30,0.24232259516600002,523258.0
1702,1396,14806,1,1900,30,0.033695575756799996,171449.0
33019,1397,1359,1,950,20,1.93730921722,27779.0
26157,1397,3239,1,950,20,16.6987945699,359.0
46043,1397,5623,1,950,20,9.535806863180001,8770.0
19807,1398,11842,1,950,20,0.5140014392,18163.0
18678,1398,11341,1,950,20,0.573272250663,35776.0
36773,1399,11224,1,1900,30,0.556005291452,301110.0
8141,1399,1461,1,1900,30,0.00787716640761,263935.0
10767,1399,1469,1,950,20,1.4567513985,18072.0
3382,1400,4504,1,950,20,0.196657099182,164095.0
34431,1400,6657,1,1900,30,0.257948795607,164670.0
1716,1401,1403,1,950,20,0.28243473147500003,18149.0
37859,1401,11819,1,950,20,0.9611697361229999,71523.0
10228,1401,11749,1,950,20,0.220743701363,36311.0
10059,1402,6456,1,950,20,5.31885604291,234.0
