eid,source,target,EdgeBetweennessCentrality
5513,10692,17414,6586.
25745,10692,12390,49445.
43551,10692,10703,39682.
1308,10693,11078,1.1234633e7
37013,10694,3291,54477.
19436,10694,7396,71532.
8233,10695,7916,971901.
30639,10696,1264,1.146688e6
30108,10697,3050,2.661492e6
25939,10698,10697,2.661766e6
5827,10699,529,2.
7290,10699,7461,36352.
2048,10700,2985,701059.
27467,10700,7493,567888.
23560,10701,7953,3.023342e6
45149,10702,208,7396.
24285,10702,10703,20987.
21088,10703,10692,38472.
45147,10703,10702,21923.
9163,10704,12708,5.539361e6
21011,10705,9103,381352.
16966,10706,2679,2.865715e6
32623,10707,13551,1.661677e6
40281,10708,10738,33392.
23331,10708,14164,48282.
27148,10709,14554,574526.
30839,10710,8050,1.5660022e7
22810,10711,1296,586477.
450,10712,9760,1.621805e6
28103,10713,1296,339787.
15316,10713,8194,19107.
18045,10714,12864,93829.
4707,10714,14223,59047.
29003,10715,4323,5.805821e6
38149,10716,3314,1.367323e6
10812,10716,10651,1.915242e6
33227,10716,6861,52127.
12864,10717,11700,1.129318e6
25940,10718,4071,1.615265e6
5162,10719,8049,1.4305263e7
48509,10720,15778,58668.
452,10720,10725,1.578728e6
22366,10721,13636,1.603881e6
454,10722,6535,1.111531e6
449,10723,10712,257536.
15927,10724,15009,17359.
40725,10724,15170,12857.
14514,10725,5840,1.569166e6
453,10725,10722,9288.
39663,10726,17136,196669.
39661,10726,17135,181540.
11162,10727,13684,1.102748e6
42709,10728,10648,4143.
6510,10728,565,119903.
36045,10728,567,565234.
19765,10729,10764,62999.
29198,10729,6150,1.6184753e7
42171,10730,8100,35836.
18478,10730,8062,96.
31152,10732,16234,30792.
48427,10732,16276,1.091895e6
13919,10733,3542,252556.
39737,10733,7958,193243.
242,10734,10665,164193.
44023,10734,4405,68752.
257,10735,3921,439050.
16978,10735,4491,459847.
20763,10736,1664,16129.
26739,10736,13837,2804.
43385,10736,11695,24080.
22822,10737,10519,86103.
40277,10738,7008,17611.
15075,10738,10708,32777.
45011,10739,7856,715225.
12051,10739,12217,69.
32525,10740,10811,514142.
31306,10740,7309,17847.
47941,10742,14552,152307.
30446,10742,10762,5.478537e6
30191,10742,9141,1.566016e6
1524,10743,11085,91454.
41943,10743,16749,40972.
17452,10744,10625,58529.
41527,10744,15570,12588.
41573,10744,11117,122.
30079,10746,15846,713569.
30101,10746,8967,0.
10274,10747,3497,470911.
37873,10747,7309,889858.
30659,10748,124,17648.
10541,10748,8927,241.
18269,10749,17545,36532.
24747,10749,6111,18163.
13739,10750,17136,910846.
28699,10751,13499,645962.
48153,10751,8411,9354.
46097,10752,10864,937507.
12755,10752,10804,2763.
48895,10753,5935,172.
49031,10753,7756,18822.
32523,10753,13215,1447.
43153,10754,8443,89466.
29522,10754,12140,72636.
23052,10755,5482,1.759726e6
35779,10756,6515,127092.
5940,10756,10636,5715.
42221,10756,10053,173372.
26451,10757,13196,1.5441383e7
19681,10758,17692,1.213204e6
29224,10758,9421,1.010753e6
14352,10759,10816,516102.
41127,10759,9997,564377.
5912,10760,12730,26371.
5901,10760,6446,242395.
32863,10761,6512,294.
243,10761,10667,95936.
30447,10762,8056,5.133377e6
48039,10762,14552,311257.
30459,10762,9422,571617.
12631,10763,16593,28847.
39095,10763,8387,130580.
21952,10763,10788,6411.
11381,10764,10800,63699.
47961,10765,10921,27623.
21815,10765,17819,64131.
349,10766,10775,1.7316285e7
23679,10767,9207,89421.
44793,10767,16439,72636.
25770,10768,12405,1.7426363e7
13273,10770,1823,308268.
47651,10771,10776,36324.
31160,10771,13548,53661.
3978,10772,10676,35053.
38185,10772,14374,28173.
17090,10773,4265,1.070683e6
39241,10773,564,249673.
7934,10773,4149,732497.
36341,10773,16062,95819.
26399,10774,10768,1.7426637e7
26535,10775,10779,1.7316011e7
29599,10776,10771,35776.
48421,10776,8567,18163.
16646,10777,6685,530557.
17737,10778,10774,1.7426911e7
10810,10779,8809,1.7315737e7
38153,10780,8064,1.299489e6
10816,10780,3314,1.830281e6
38247,10780,14027,36064.
30864,10781,7767,1.180255e6
13275,10782,12180,320265.
37877,10783,2417,1.085562e6
32524,10783,10740,353847.
10278,10783,7309,351358.
32304,10784,2102,360162.
32160,10785,10811,409.
32512,10785,6694,476606.
9554,10786,8098,11198.
42829,10786,14679,91681.
43519,10787,14206,314659.
17131,10787,207,332060.
2020,10788,13778,20447.
43965,10788,10763,3473.
43655,10789,3112,17889.
10186,10790,15146,130536.
10184,10790,14428,891503.
32799,10790,7653,863414.
44753,10791,17149,18163.
23713,10791,6287,35776.
20708,10792,13934,941038.
43865,10792,14134,4228.
21511,10793,9371,115689.
21514,10793,5797,533562.
40427,10794,13868,17889.
30037,10795,8066,89783.
28656,10795,14781,486330.
22876,10796,16206,3.110105e6
25601,10796,10879,77658.
12842,10798,10717,1.129592e6
16348,10799,17232,21415.
12133,10800,10729,12027.
29227,10800,7274,51398.
32157,10801,11025,462191.
15055,10802,13785,110582.
15053,10802,10821,130347.
11160,10803,11047,626513.
39137,10804,10752,939162.
30393,10804,18267,347285.
24267,10804,14077,24747.
26270,10804,16799,7456.
5169,10805,10809,1.
35381,10805,17173,17092.
5179,10805,12566,3.062841e6
29588,10806,1811,1.540682e6
42377,10807,10971,2.322394e6
25807,10807,7492,2.536559e6
24854,10808,10856,18163.
45425,10808,10924,2281.
26791,10808,9287,34719.
5177,10809,17178,17092.
35379,10809,10805,797.
20571,10810,2275,1.7427459e7
32161,10811,10822,514277.
25870,10812,12502,1.7314915e7
27150,10813,1778,1.39817e6
32657,10813,1844,96452.
41061,10814,10376,147659.
43425,10814,3034,18163.
16495,10814,17159,181382.
25947,10815,10810,1.7427733e7
14353,10816,4976,689.
20124,10816,10493,515139.
15340,10817,4097,365932.
36761,10818,13736,17897.
20814,10819,2315,279418.
25959,10820,11151,1.1098608e7
31543,10821,7715,216987.
32499,10822,10953,89730.
32162,10822,14770,424280.
14764,10823,12611,8.535439e6
18213,10823,17164,59338.
48729,10824,11209,196465.
31690,10824,11587,634676.
32159,10825,10785,477289.
31713,10826,15265,898671.
48727,10826,11203,624721.
5416,10827,11440,92112.
8889,10827,11500,21967.
37161,10827,11446,117885.
23829,10828,14928,71968.
23805,10828,15110,94463.
19905,10829,1139,134279.
24804,10829,1142,41338.
8920,10830,8064,1.762289e6
35329,10830,4181,1.264853e6
30203,10831,10640,965939.
9146,10831,6222,1.298255e6
8225,10832,16610,35773.
36825,10832,14918,6.
10260,10833,10834,2.393963e6
10267,10834,14651,970051.
10261,10834,10836,1.423638e6
19544,10835,5071,120855.
10262,10836,10837,2.006604e6
10263,10837,10838,1.035478e6
10269,10837,10847,970852.
10264,10838,3503,2.651291e6
44113,10839,16083,202906.
14163,10839,11295,183660.
32107,10840,11225,184259.
8781,10840,11226,517.
37305,10841,10858,728101.
9108,10841,4940,226546.
48679,10841,11799,30629.
12857,10842,13741,881361.
41117,10843,17344,19611.
34417,10843,10851,1620.
27785,10844,10833,1.258611e6
3005,10844,14811,9198.
9474,10845,4444,18580.
28170,10845,9596,78163.
37453,10845,7838,72640.
22428,10846,16323,86623.
48607,10846,14532,2771.
10270,10847,10849,1.289051e6
1407,10848,16587,1.41032e6
30205,10848,6764,50996.
27770,10849,10850,1.288777e6
10281,10850,1073,374656.
27771,10850,5855,913847.
3372,10851,10843,1726.
34419,10851,10867,17544.
10295,10852,10903,913299.
27156,10853,12179,1.442285e6
46563,10853,1844,10051.
28769,10854,17211,1.7784773e7
34781,10855,15962,1.004226e6
4087,10855,3271,1.141863e6
45423,10856,10808,17889.
17410,10857,3380,147735.
36659,10857,10870,160437.
9110,10858,10841,234197.
10776,10858,2355,727684.
992,10859,8077,919661.
4988,10860,4971,171035.
35263,10860,13598,300156.
39179,10861,17184,2.358522e6
12836,10861,5517,1.025628e6
8256,10861,8175,1.902109e6
11156,10862,13790,1.53287e6
10743,10863,2394,234392.
38121,10863,13780,726651.
26269,10864,10752,1382.
31046,10864,16216,935851.
10284,10865,10836,583240.
10283,10865,10847,318473.
37631,10866,5515,1.41623e6
9878,10866,1039,1.293192e6
34421,10867,13946,34050.
3374,10867,10851,17924.
43451,10868,13040,269174.
20853,10868,15105,169465.
14973,10869,5579,5.442817e6
36661,10870,10880,218324.
7954,10870,10857,161130.
48239,10870,4341,62020.
10296,10871,10875,1.268041e6
37419,10872,18032,57681.
15318,10872,397,72602.
40477,10872,11869,155837.
1959,10873,16399,547901.
7026,10874,4961,394161.
28300,10874,3596,172339.
10287,10875,10891,294988.
10297,10875,9174,972779.
27758,10876,10878,1.616361e6
25122,10877,15698,185553.
26772,10877,11643,283499.
46345,10877,6653,263549.
27772,10878,10838,1.616087e6
29620,10879,17166,4.529685e6
36581,10880,13371,231977.
7956,10880,10870,219957.
25386,10881,11557,542681.
25977,10882,8459,1.5459887e7
9210,10883,12319,1.5025346e7
32446,10884,9327,689651.
25404,10885,12436,1.906e7
19007,10886,3444,431232.
42475,10886,3446,917077.
40451,10887,2825,12055.
40441,10887,18354,7415.
15423,10887,2827,17731.
10752,10888,13780,261977.
12421,10888,15269,766859.
22867,10889,15411,3.741301e6
25422,10890,6908,2.711934e6
27803,10891,1096,294714.
41273,10892,10912,282571.
2325,10892,13241,333286.
6148,10893,601,410184.
18900,10893,10894,299.
30815,10894,9299,615266.
42417,10894,10893,35747.
32448,10895,15610,620062.
18896,10896,9299,322.
6147,10896,10893,375010.
29755,10897,8904,20182.
29762,10897,8736,106178.
10290,10898,10902,1.27017e6
28457,10899,9064,1.1077733e7
30663,10900,10889,799901.
2229,10901,10897,126634.
29782,10901,10919,2.131957e6
10285,10902,10871,1.268315e6
10291,10902,10903,1581.
10292,10903,10905,914606.
25979,10904,5484,1.4839973e7
10288,10905,9304,914332.
8562,10906,4194,1.064887e6
8560,10906,10175,1.565648e6
30662,10907,10900,382859.
35269,10908,4960,82902.
26402,10908,11324,297728.
4994,10908,4982,108601.
6199,10909,13818,701965.
10294,10909,10898,1.075581e6
16959,10910,9953,6.524823e6
39939,10911,10425,1.218635e6
5076,10911,4181,1.71714e6
16892,10912,18129,264864.
16879,10912,10892,315801.
32458,10913,9395,97721.
19278,10914,14272,475417.
25943,10915,11780,334094.
997,10915,17751,510684.
22866,10916,10889,2.941674e6
11040,10916,10271,389524.
3920,10917,9994,108948.
43805,10917,9838,21.
21591,10917,1799,125160.
12890,10918,10552,1.524565e6
19808,10919,9439,2.131683e6
3400,10920,15536,292041.
47963,10921,9668,9469.
30248,10921,10765,46252.
1994,10921,17823,0.
41277,10922,7824,66510.
4835,10922,15001,143135.
30076,10923,7849,45612.
27654,10923,9543,30979.
24856,10924,10808,2107.
47293,10924,1504,94045.
28686,10924,3076,76494.
17919,10925,11901,7.727116e6
6659,10926,10931,125174.
6661,10926,10933,7.
36139,10926,7093,108948.
11413,10927,17680,1.122163e6
4000,10928,17504,1.347811e6
34725,10928,11588,1.064072e6
7297,10929,10937,14256.
21209,10929,10951,20066.
31031,10930,16755,1.346669e6
21356,10931,12237,160929.
36135,10931,10926,127092.
43705,10931,10933,18156.
22546,10932,9456,30587.
22558,10932,9448,1.149927e6
8600,10932,9458,16562.
13819,10932,9459,1.084948e6
21358,10933,10931,17882.
36137,10933,10926,7.
43707,10933,2702,0.
2823,10934,4337,1.569045e6
5839,10935,10096,144175.
35741,10935,16914,129749.
24075,10936,5966,1.321849e6
20135,10936,4999,3934.
7298,10937,7279,272038.
21419,10938,4584,287338.
19091,10938,15138,286866.
1950,10939,6164,18568.
31512,10939,15031,1.067359e6
29239,10940,10952,2.220673e6
17498,10941,13371,248095.
41615,10941,7509,277242.
26149,10942,11173,944104.
26550,10943,14789,430256.
46227,10943,11438,784940.
31081,10944,6820,3.284986e6
46175,10945,2588,240860.
25217,10945,13981,210660.
4358,10946,10944,3.28526e6
40271,10947,10176,399036.
15043,10947,1607,72278.
17195,10948,15056,73640.
31999,10949,17171,155045.
14614,10949,5887,150349.
32461,10950,4654,2.879158e6
21210,10951,6924,287897.
29240,10952,15091,2.149454e6
22097,10952,9694,70945.
48883,10953,928,71778.
32490,10953,14770,88688.
49035,10953,10822,7.
15128,10954,7801,109391.
8324,10954,7822,124659.
1946,10955,4921,365860.
31680,10955,17114,601137.
31734,10956,17034,249414.
1948,10956,3294,732538.
15394,10957,17201,418279.
39535,10957,1843,485525.
1083,10958,1762,4.288035e6
23391,10959,5078,308740.
27537,10959,8207,278284.
15448,10960,3456,85086.
41793,10960,3469,1772.
17827,10960,3453,66.
12034,10961,16749,127678.
17774,10961,8798,53853.
20923,10962,15849,645068.
46725,10962,2983,10095.
259,10963,9276,35795.
6616,10963,4813,65772.
11547,10964,10635,927369.
24850,10965,10969,52331.
32469,10965,15758,289286.
41165,10966,13947,1406.
41625,10966,9716,2.127502e6
17518,10966,10974,14409.
19815,10967,17257,1.072651e6
29207,10967,17202,1.3774079e7
3405,10968,15525,286774.
45419,10969,16262,39673.
30438,10969,15758,34375.
5749,10970,6085,4.1609e6
9501,10971,9712,2.313725e6
18815,10971,10807,2.500205e6
27094,10972,1856,81152.
17535,10973,2905,1.984601e6
17514,10973,15186,19495.
41633,10973,10974,18235.
17516,10974,10973,15115.
41635,10974,10966,2.111067e6
11630,10975,14641,109810.
11720,10975,12852,535135.
15501,10976,10296,143056.
18347,10976,2116,127110.
34987,10977,413,75506.
16852,10977,1589,78353.
43825,10978,16850,22135.
6203,10978,4724,31496.
892,10979,12231,1.3237555e7
21417,10980,10986,1.08756e6
32166,10981,11001,262748.
32486,10981,10801,230444.
19317,10982,9818,353002.
42639,10982,10999,381730.
29160,10983,11673,178790.
15006,10983,2011,163387.
16716,10984,5563,433823.
23440,10984,13509,201942.
14991,10985,1882,35782.
44727,10985,6094,18171.
14172,10986,1,1.798156e6
12036,10987,4991,1.605709e6
32468,10988,10965,341891.
38883,10989,11064,453873.
31961,10989,10589,406929.
14174,10990,144,1.96748e6
5838,10991,13697,74960.
38175,10991,14935,57635.
48549,10992,3497,17847.
32509,10992,3510,15957.
38341,10993,16778,17889.
16509,10994,10998,138805.
7366,10994,16863,813399.
31966,10995,17130,10663.
6918,10995,17134,364656.
31967,10995,8118,324657.
5389,10996,16922,17878.
31662,10996,5349,31615.
14632,10997,13470,36450.
40085,10997,11062,152999.
47013,10997,7574,92401.
16510,10998,10478,315249.
48701,10999,15042,396786.
19315,10999,10982,368213.
36603,11000,9932,108942.
20915,11000,9948,17884.
48893,11001,10981,213073.
32503,11001,254,245103.
39063,11002,15840,36324.
9636,11002,15833,53661.
9060,11003,16241,998536.
20673,11004,11017,125475.
5816,11005,11084,67799.
35731,11005,11133,176666.
2688,11006,8105,40045.
1518,11006,12623,18992.
48149,11006,1559,127595.
17314,11007,9006,17889.
35557,11008,4336,314785.
16408,11008,7862,107402.
41003,11008,11118,328768.
34543,11009,7184,18163.
3584,11009,353,106960.
19133,11009,2232,74327.
17603,11010,11042,17889.
27202,11012,12833,3.720613e6
32337,11013,11144,2.874164e6
25875,11014,10058,1.5441931e7
25876,11015,2806,1.5040918e7
25881,11016,11015,1.5041192e7
14063,11017,3337,125181.
20674,11017,1250,20.
21646,11018,16850,13203.
40737,11018,16590,30165.
17177,11019,8374,294474.
41427,11019,10422,17851.
28199,11020,14850,986055.
32737,11020,3925,26685.
20676,11021,3344,90247.
14083,11021,1478,36324.
16214,11022,10108,38301.
12435,11022,14566,458838.
25951,11023,11016,1.5041466e7
26152,11024,11048,278870.
32158,11025,10825,449024.
32521,11025,3510,12893.
1692,11026,7565,1.247179e6
13450,11027,13920,443289.
29766,11027,11029,2.199529e6
25956,11028,11099,1.1773795e7
3322,11028,5291,3.66704e6
19817,11029,10114,2.199255e6
19330,11030,10995,25144.
29416,11030,8118,183688.
37759,11031,10172,30720.
2418,11031,3597,55274.
28630,11032,11242,3.205077e6
29795,11033,16616,2.320178e6
6293,11034,5934,380631.
41677,11035,11042,10298.
27825,11035,6978,27250.
17606,11036,12776,73.
43161,11036,12542,109413.
31790,11037,9437,20935.
28636,11038,282,269110.
10254,11038,8510,116171.
42685,11039,11049,17889.
18014,11041,9433,1.917592e6
45229,11041,14906,1114.
24451,11041,14761,1.867302e6
42533,11042,2232,41282.
41679,11042,11010,18163.
17601,11042,11035,10553.
22797,11043,14409,8739.
44373,11043,17419,742131.
42407,11043,17396,722946.
31700,11044,16203,70029.
32118,11044,11037,19162.
48825,11045,10160,70061.
31985,11045,11049,36324.
37313,11045,3917,74785.
31848,11046,3450,14980.
15462,11046,2179,620602.
11161,11047,10727,1.006318e6
6721,11048,8894,340202.
48823,11049,11045,35776.
19376,11049,11039,18163.
38081,11050,1867,18163.
30648,11050,843,18163.
38077,11050,2159,53661.
10683,11051,12735,2.0632564e7
17979,11052,13393,240594.
26438,11052,1210,957038.
12242,11053,11026,1.056717e6
16559,11054,10777,37791.
16524,11054,10998,176718.
29805,11055,7576,892148.
12233,11055,11063,360106.
15380,11056,11072,86540.
35193,11056,4135,248580.
35527,11057,11077,4.
44413,11057,2717,17891.
8853,11058,11260,1.036985e6
47261,11059,11259,562367.
28635,11059,11038,385555.
36615,11060,10112,132194.
42697,11060,10160,36059.
7872,11060,3917,78668.
15378,11061,11066,2086.
28949,11061,10084,289585.
37621,11062,17427,1.029345e6
9793,11062,4132,1.148462e6
14634,11062,10997,146675.
12220,11063,7576,330139.
38875,11063,11166,342217.
12234,11064,11136,471642.
12226,11064,10989,424958.
29256,11065,13139,73300.
47523,11065,3180,66921.
15379,11066,11056,334642.
12302,11067,8128,1.263909e6
46153,11067,11617,516797.
38935,11067,4759,280177.
17488,11068,18228,414268.
17388,11068,7365,442152.
7548,11069,18413,37551.
41859,11070,10491,176755.
17925,11070,18068,122571.
21020,11070,9117,57984.
12997,11071,3338,163395.
39813,11071,3340,178800.
15381,11072,17176,292219.
4854,11072,4135,730.
39983,11073,16866,246416.
38171,11073,17443,170207.
32575,11074,13838,17889.
10903,11075,12739,164531.
21103,11076,3840,386844.
45263,11077,8728,17885.
5447,11077,11057,4.
18367,11078,11554,1.1234359e7
25953,11079,12496,3.68801e6
16987,11082,12577,72640.
33375,11082,12581,89425.
14665,11083,299,19569.
11220,11083,12911,3.342811e6
1762,11084,11137,222870.
5814,11084,9204,17147.
35729,11084,11005,1134.
18100,11085,13566,81249.
33465,11085,10743,23136.
12932,11086,18331,945260.
48557,11087,3882,9032.
48501,11087,10091,32254.
31358,11087,6567,15888.
31362,11088,3882,125414.
48551,11088,14067,130823.
139,11089,14124,112390.
28738,11090,2155,88.
31688,11090,12389,66493.
5847,11091,6184,199193.
23561,11092,11202,9.817281e6
18917,11092,16350,1.255115e7
14363,11093,9688,1.351387e6
12207,11093,678,1.278573e6
31693,11094,12000,144886.
45691,11095,1907,316593.
18761,11095,14723,1.091056e6
42345,11095,14629,1.097375e6
24668,11096,2004,1.589871e6
36547,11097,8216,342393.
7736,11097,9257,344698.
8240,11098,4889,2.229015e6
25973,11099,11102,1.1773521e7
8317,11100,11098,2.229289e6
40797,11101,7556,2.127618e6
1888,11101,8735,2.665291e6
24924,11102,11150,1.1773247e7
16558,11103,11054,30602.
16557,11103,16863,10922.
20243,11104,11154,0.
30402,11104,1927,107313.
39037,11105,5889,274263.
32400,11105,11107,362166.
32125,11106,2155,58651.
32041,11106,11094,53.
12520,11107,5919,444191.
17604,11108,5788,1.968415e6
32124,11109,11106,58978.
10570,11109,9437,380872.
22173,11110,10633,1.308046e6
16200,11110,3199,1.200467e6
29137,11111,3979,18163.
16372,11111,9942,151692.
23237,11112,8624,795114.
2505,11112,2691,522375.
30368,11113,12250,3.739721e6
13153,11114,15504,281346.
37773,11114,11558,53047.
43681,11114,1086,185985.
22317,11115,10633,1.
44125,11115,3244,15864.
12967,11115,3172,1.248121e6
142,11116,13008,72269.
19465,11116,11178,38893.
17454,11117,10744,120.
41575,11117,6794,16030.
26701,11117,11130,1860.
16410,11118,11008,250882.
48801,11118,11675,301866.
32953,11118,14029,18163.
28783,11119,18017,168276.
31225,11120,9526,934974.
25623,11121,4074,2.152111e6
25610,11121,9251,269506.
11986,11122,15337,3643.
11990,11122,15345,77539.
30842,11122,15343,135905.
35801,11123,7024,16533.
37233,11123,8728,52176.
18306,11123,8686,86658.
13667,11124,11461,37117.
16888,11124,11974,794412.
37671,11125,5488,2.245721e6
9913,11125,5854,2.156612e6
18346,11126,10976,125192.
30277,11127,12856,96039.
4073,11127,8331,2.679555e6
48013,11128,11145,53661.
30405,11128,11195,36324.
46337,11129,18304,69210.
20809,11129,4613,165401.
787,11130,12922,1.427921e6
33157,11130,9347,1.761506e6
46307,11130,11117,477.
18562,11132,13185,1.
18266,11132,11585,280161.
3220,11132,1945,17980.
35733,11133,10096,17147.
5818,11133,11005,17772.
5828,11133,10935,145768.
13982,11134,17430,7.745821e6
38055,11135,8321,35776.
36363,11135,8397,18163.
29808,11136,7827,1.250106e6
5809,11137,11005,225833.
5812,11137,11679,238603.
48765,11138,16963,1.170609e6
31801,11138,14773,1.082952e6
45597,11138,16918,17797.
41407,11139,10360,453854.
8786,11139,10353,1.143663e6
28059,11140,15720,1.068627e6
12368,11141,2526,42575.
31847,11141,8479,15956.
22715,11142,11175,1.0029379e7
42891,11143,13177,18163.
1404,11143,8182,35776.
30111,11144,15483,2.87389e6
20242,11145,11104,107587.
30412,11145,11128,54483.
12217,11146,7588,1.243935e6
14034,11147,7121,271193.
8852,11147,11058,731372.
30418,11148,11424,326661.
48015,11148,17242,339549.
5966,11149,15834,1.37438e6
25957,11150,11152,1.1772973e7
26561,11151,10591,1.1098334e7
25686,11152,12496,1.1772699e7
20465,11153,8158,271309.
30421,11154,11156,163136.
25163,11155,10820,1.1098882e7
25960,11155,10630,3.740269e6
10715,11156,189,161218.
29090,11156,11591,108948.
25914,11157,17627,53371.
45957,11157,16468,24206.
1039,11158,13029,1.778483e6
5378,11159,5376,1.425902e6
12216,11160,11660,9.953468e6
5371,11161,5396,35144.
19333,11161,11159,21927.
5368,11162,13024,2733.
19332,11162,11158,324557.
25162,11163,11155,1.4839425e7
31862,11164,11184,444928.
48785,11164,12190,940449.
23344,11164,11215,572218.
25309,11165,1358,1.137885e6
31836,11165,1351,36421.
2847,11166,16152,324496.
12203,11166,11063,312524.
25860,11167,12493,1.5459339e7
22079,11168,10904,1.4840247e7
16428,11169,16630,2.9833e6
32659,11170,860,79031.
24036,11171,8736,39124.
29771,11171,104,110372.
8691,11172,7376,17889.
26146,11173,14748,70292.
27879,11173,740,873538.
22722,11174,16002,967350.
22716,11175,2019,1.0029105e7
4143,11176,17217,115.
41203,11176,17218,117404.
34819,11176,17207,1.032846e6
18804,11177,1780,18299.
21039,11177,1687,676660.
29940,11178,11089,40669.
25637,11178,10030,20793.
29412,11179,10478,275473.
16556,11179,11103,41798.
12246,11180,9843,315366.
4724,11180,44,158405.
47179,11180,191,2185.
16369,11181,17283,171868.
38439,11182,6745,1.651654e6
11353,11182,16244,1.646621e6
38443,11182,16228,175980.
28756,11183,359,1.7830634e7
912,11184,1648,426885.
48783,11184,11164,922823.
10919,11184,11215,4108.
40373,11185,3520,294436.
15712,11185,16139,272220.
15263,11185,3527,2982.
12827,11186,11224,0.
44771,11186,11819,414122.
23640,11186,8287,376056.
13803,11187,2570,1.067896e6
23469,11188,12128,13056.
16322,11188,14314,979038.
32218,11189,6066,273966.
25282,11189,4975,556861.
27885,11190,562,509352.
25281,11190,11189,344222.
3947,11191,11455,244865.
20015,11192,6463,1.346964e6
6071,11193,14398,302295.
36927,11194,7745,17761.
29651,11194,2707,85934.
8505,11194,7757,17575.
48011,11195,11128,35776.
2576,11195,9388,18163.
19865,11197,546,2.044073e6
34881,11197,14814,20823.
8851,11198,11147,1.002839e6
30432,11199,14624,1.2246305e7
24884,11200,13105,7.093526e6
24863,11201,3433,935566.
38977,11201,3951,163377.
23562,11202,4659,7.748091e6
18451,11202,5580,2.068916e6
31706,11203,13808,671831.
31698,11203,10826,909177.
36095,11204,1206,400808.
12162,11204,3406,400941.
33343,11205,7680,39346.
1117,11205,14282,159634.
28274,11206,12337,86460.
17940,11206,8476,482.
12367,11207,11141,58805.
10454,11208,13512,348488.
37979,11208,9005,256779.
6569,11208,1206,441971.
31702,11209,10824,652714.
31717,11209,1883,379313.
14003,11210,6355,459585.
8850,11210,11198,378491.
31538,11212,5068,143056.
10543,11212,10325,1.
38019,11212,2590,6.
42081,11213,2616,18193.
42729,11213,8686,35802.
3588,11214,4242,339828.
28041,11214,7116,663874.
23346,11215,12650,576052.
8768,11216,11209,835836.
8767,11217,11216,781320.
32116,11217,18176,179422.
32020,11218,18176,28889.
8766,11218,11217,494938.
10982,11219,11184,487648.
20017,11219,1648,1052.
43011,11219,12650,185.
32055,11220,4001,130360.
20359,11220,14285,15.
43209,11220,17621,2.
32121,11221,11225,15147.
31704,11221,2434,385760.
37649,11222,5864,2.203835e6
9826,11222,5834,67973.
39173,11224,11186,0.
36775,11224,1251,318727.
8143,11224,1399,296552.
32122,11225,11234,16833.
31715,11225,11226,585577.
32108,11225,2434,229003.
31716,11226,15318,585820.
23236,11227,11112,1.317763e6
11045,11228,10360,1.160393e6
8818,11228,16171,154623.
43513,11229,153,160216.
23509,11229,4558,113032.
39401,11230,12976,133901.
6075,11230,5215,629559.
39655,11230,11231,598803.
13314,11231,14467,114823.
13730,11231,11230,668441.
41621,11231,11383,539961.
8765,11232,11218,524101.
48725,11232,15318,350637.
4976,11233,11371,29361.
49057,11233,14402,97244.
6205,11233,11379,734859.
46949,11233,11334,554018.
32123,11234,11239,282675.
24874,11235,687,4.58671e6
8849,11236,11210,838350.
25542,11238,14800,219427.
20726,11238,9380,133728.
32106,11239,10840,185050.
1790,11239,11265,233425.
23963,11240,3698,1.64622e6
4248,11241,14932,0.
27081,11241,18191,2.36463e6
30091,11242,123,3.204803e6
20251,11243,17723,4.444407e6
9277,11244,11246,8.13491e6
34585,11245,13904,1.153599e6
603,11245,14156,1.214712e6
9273,11246,12727,8.134636e6
31815,11247,13676,18163.
41825,11247,13911,35783.
9278,11248,3072,7.526181e6
28038,11249,17201,628462.
40429,11249,17199,212127.
9276,11250,11248,7.526455e6
16351,11251,12258,145381.
26211,11252,77,79579.
24754,11253,11053,1.056991e6
21331,11254,11311,145256.
43689,11254,11263,160929.
25130,11255,16728,12388.
45693,11255,15586,67798.
14202,11255,17806,80981.
31624,11256,14611,17889.
40491,11257,12487,38002.
45291,11257,12364,322931.
24609,11257,1735,346893.
38187,11258,6448,257238.
10533,11258,6425,28046.
28622,11259,11059,396237.
28616,11259,10147,576794.
14022,11260,7596,1.020685e6
8854,11260,11287,16026.
5540,11261,11680,1.7755959e7
20283,11262,496,5.711932e6
48189,11263,15873,268107.
19189,11263,11354,90795.
43691,11263,9475,105.
21333,11263,11254,163386.
16985,11265,11280,227116.
33607,11265,11239,136074.
42735,11266,14145,17900.
141,11266,11116,111436.
6333,11267,11514,350281.
31918,11267,3971,3.134424e6
15554,11268,3594,90525.
7663,11269,13208,4.910264e6
2332,11270,12183,17889.
12700,11271,11280,218972.
3242,11271,11265,130039.
22034,11272,13112,596876.
47345,11273,11283,54630.
20680,11273,11284,514220.
19621,11273,11277,165.
28824,11273,16382,18163.
4999,11274,11352,536466.
43579,11274,13326,784018.
35831,11275,11552,1122.
6063,11275,10550,61587.
19693,11276,16105,68756.
12698,11276,11533,127830.
42791,11277,11273,407096.
19619,11277,11890,361850.
4129,11278,11281,79669.
13940,11278,1647,60645.
9281,11279,4927,1.623359e6
12701,11280,16101,445814.
4130,11281,11230,115328.
20682,11282,14752,603046.
31811,11282,13112,190.
28826,11283,11273,133.
21119,11283,11284,35727.
47347,11283,11621,36483.
20681,11284,11282,549673.
31239,11285,16650,1.153265e6
44139,11285,13964,329932.
