eid,source,target,EdgeBetweennessCentrality
53890,15754,31969,1.243006e6
64084,15755,31516,1.107198e6
64085,15755,34758,1.631643e6
75272,15756,6690,76909.
63323,15756,7162,434870.
21813,15757,31516,1.185111e6
82124,15757,36026,1.438963e6
24150,15757,36268,182268.
63013,15758,30545,1.410653e6
102400,15758,34387,1.430159e6
101234,15759,12942,40695.
17785,15759,7375,6779.
42035,15760,20136,5.061078e6
92378,15760,26338,115433.
87260,15760,26363,318615.
63009,15761,24304,1.193768e6
68972,15762,30210,395429.
56475,15763,18713,119916.
43011,15764,16833,37516.
92670,15764,15779,1.
14217,15765,12406,181694.
67957,15765,19950,8.643792e6
14214,15766,9229,956967.
91502,15767,15771,126.
67947,15767,11612,129808.
40472,15767,15766,162455.
67958,15768,12394,6.133184e6
67945,15768,9230,1.397584e6
22468,15769,5520,0.
82500,15769,15770,151158.
14219,15769,37763,46299.
22470,15770,15769,704.
79862,15770,7116,0.
67961,15770,16103,197516.
14213,15771,15766,795804.
106544,15771,11614,164.
40469,15771,15767,168609.
33260,15772,15831,9.38645e6
39109,15773,13866,5.603478e6
22509,15774,33273,4.125292e6
95002,15775,14957,38888.
31743,15775,11023,1409.
25157,15776,15904,1.846511e6
87830,15776,22870,77556.
59689,15777,33774,37517.
87828,15778,22864,77622.
33291,15778,15864,112536.
43013,15779,15764,1.
93076,15779,22261,37516.
59255,15780,1961,9.650242e6
28413,15781,13867,71319.
82460,15781,29612,35143.
22352,15782,21616,1.469884e6
36666,15782,28354,12201.
4189,15783,15784,170265.
37687,15783,4148,3.146627e6
3269,15784,21630,168973.
33236,15785,19048,18992.
87834,15785,11501,59412.
56375,15786,30292,542454.
64255,15787,7605,301053.
18875,15788,15789,799274.
33451,15788,28558,4.0923809e7
88128,15789,9521,798066.
40783,15789,11878,80168.
64687,15790,32675,1.40092605e8
65548,15791,11935,37517.
38287,15792,14893,230134.
18884,15792,15790,402226.
6021,15793,5387,586601.
79100,15794,37108,56845.
27231,15794,6276,2.935683e6
6475,15795,21626,1.039142e6
96336,15795,37347,38809.
50726,15795,2645,1087.
48453,15796,33778,1.337196e6
58769,15796,33383,226608.
22665,15797,23748,110967.
33266,15797,5013,6.667904e6
33245,15797,23750,39783.
6726,15798,26965,2.293557e6
31589,15799,15513,38808.
87036,15799,29106,105991.
57921,15799,10546,2.741623e6
70755,15800,5522,28857.
14221,15800,37763,14581.
12481,15801,13036,170910.
47584,15801,29724,94886.
37258,15802,22600,28352.
80170,15802,25313,64979.
67144,15803,18498,265163.
833,15803,19119,116421.
104704,15803,15807,38809.
50662,15804,18129,691902.
36409,15805,7636,37517.
1436,15806,36179,7.587212e6
67146,15807,15803,37517.
59405,15808,100,115923.
101026,15808,36028,150017.
40525,15808,101,4645.
14933,15809,15810,37517.
66739,15810,4103,807540.
36940,15811,16141,5.494455e6
15815,15811,6111,1.4628445e7
98308,15812,18274,8473.
69239,15812,20580,77724.
105700,15812,31733,5878.
33659,15813,15811,2.59719e6
21127,15813,12197,1.7664352e7
14932,15814,1153,135069.
41061,15814,15982,626666.
55527,15815,15817,149959.
55386,15815,16517,292076.
69767,15816,5637,239444.
42830,15817,15819,220797.
93468,15818,15874,1.941984e6
51812,15818,21629,19615.
55712,15819,11253,301058.
39905,15819,2895,498080.
14898,15820,26276,1.0442491e7
53378,15820,15869,1.616118e6
18569,15821,28455,1.2221556e7
92262,15822,5724,5.
32308,15822,1590,37516.
23854,15823,18972,471028.
39907,15824,19624,625140.
98554,15824,17739,2588.
6729,15825,29944,782319.
101478,15826,17246,540534.
11008,15826,17247,411790.
2724,15827,24751,3.629541e6
49959,15828,15841,657557.
74142,15828,16211,19932.
33246,15829,15848,253819.
87870,15829,16899,252494.
27436,15830,16520,110506.
39912,15830,13939,2.5692214e7
39971,15830,10654,236505.
33234,15831,15909,9.385158e6
87880,15832,13939,121012.
91306,15832,16644,43538.
43269,15832,10654,2.5710356e7
43268,15833,15832,2.5779547e7
91300,15833,14107,257729.
91240,15833,9662,690021.
43267,15834,15833,2.6203644e7
55214,15834,14962,210996.
98490,15834,16150,38772.
32236,15835,17874,302534.
32260,15835,17869,275247.
27477,15836,30151,2.390439e6
65861,15837,15743,2.475089e6
99966,15838,5574,349401.
18993,15838,13079,816084.
25156,15839,15776,1.544462e6
33281,15839,32588,871.
69536,15840,31347,2.782918e6
42244,15840,10959,3.025092e6
49960,15841,15858,729111.
94416,15841,31427,8.
82908,15842,11972,156455.
23269,15842,25910,237764.
94912,15842,27310,24741.
56334,15842,15087,162118.
1032,15843,36882,38809.
55558,15843,32175,2.454443e6
20801,15844,33856,4.42956e6
102372,15844,24591,4.317763e6
105290,15845,9402,23063.
55482,15845,33852,65860.
17749,15846,36368,1.276357e6
55557,15846,15843,2.372956e6
55257,15847,23539,67723.
55554,15847,10735,3.314944e6
93216,15848,20225,116421.
33257,15848,15829,258109.
33288,15848,32598,276519.
55551,15849,32802,3.33934e6
12260,15849,10750,8.683241e6
40798,15850,9053,1.8251668e7
21486,15851,8826,2.338561e6
55549,15852,38016,1.631608e6
20269,15852,29613,18160.
51833,15853,15238,9.7080704e7
33511,15854,15643,2.575246e6
17121,15854,10357,9.440159e7
23454,15855,16312,103731.
49733,15855,15332,872824.
33305,15856,15825,783611.
76064,15857,6042,37947.
64949,15857,2466,1338.
13096,15858,15888,908354.
59981,15858,24959,113500.
100756,15858,15407,3142.
12290,15859,22103,5.614249e6
77124,15859,21647,5.457463e6
11185,15860,2401,635518.
46909,15860,23587,18772.
78200,15861,23586,1.01358e6
11184,15861,15860,604290.
31184,15861,24893,930601.
14954,15862,15863,4.123821e6
14955,15863,22111,4.122529e6
25155,15864,33367,1.983398e6
76922,15865,19348,903076.
37701,15865,32412,1.636332e6
27799,15866,24701,1.2061193e7
85968,15867,3619,0.
53324,15867,21635,225346.
97670,15867,8838,194315.
26886,15868,32408,623085.
84658,15868,5360,193335.
31454,15868,5214,358625.
40405,15869,15821,1.0721117e7
40398,15869,3870,1.372631e6
17362,15870,20698,3.8405788e7
61802,15871,35328,43166.
101742,15871,7171,18038.
33299,15871,27215,7.190976e6
4952,15872,15879,7.28666e6
92082,15873,6776,58164.
41752,15873,26593,39149.
25984,15873,21508,416443.
44672,15874,15818,19562.
44668,15874,32645,1.940649e6
21488,15875,1653,2.046586e6
106344,15876,12410,127736.
70494,15876,19860,38808.
31171,15876,16391,88025.
87664,15877,15880,370523.
47227,15877,25067,965525.
32808,15877,35532,369372.
44724,15878,21286,7.383307e6
15591,15879,15896,7.285368e6
76326,15880,14088,45728.
87666,15880,25624,430822.
32810,15880,15877,292228.
34030,15880,9625,0.
57114,15881,17769,225928.
53071,15881,17442,638421.
99188,15881,29393,308852.
63001,15882,15921,1.427234e6
102398,15882,21266,1.243335e6
34235,15883,25344,155008.
23525,15884,15937,5.0418379e7
52798,15885,15894,144524.
52810,15885,15886,6740.
21078,15886,15894,4.701985e6
52811,15886,19918,21058.
27008,15887,27949,1.082433e6
45402,15887,27958,1.359424e6
13327,15888,15915,1.197551e6
102864,15888,16182,1099.
63730,15888,24959,0.
72202,15889,34588,2.065503e6
2299,15889,15918,391262.
7037,15890,33683,881173.
53167,15891,1194,841203.
106242,15892,4841,188649.
96244,15892,26570,0.
70314,15892,24503,210054.
67546,15893,35877,1.303144e6
21079,15894,28968,4.845217e6
104868,15895,12408,33910.
53174,15895,15893,8812.
67539,15895,35878,91966.
2018,15896,5268,1.0341542e7
53166,15897,15898,1.250874e6
53170,15898,24990,1.249582e6
33316,15899,21011,622802.
61820,15899,33597,351597.
57848,15900,1427,6.
64960,15900,32286,257907.
99532,15900,479,0.
48448,15901,32593,1369.
48452,15901,15796,967749.
18899,15902,2937,3.854664e6
24975,15903,2515,16203.
83788,15903,26645,0.
18900,15903,15902,21822.
25158,15904,4520,1.6654e6
15692,15904,1627,179819.
50130,15905,17843,65598.
76952,15905,35246,21605.
62998,15906,31997,4.305927e6
47770,15907,31512,1.420118e6
51912,15907,70,94873.
578,15908,27948,1.076652e6
59275,15909,23824,7.041597e6
18684,15909,29565,2.342269e6
76540,15910,15912,77.
79076,15910,13959,37534.
37192,15911,22021,287110.
89864,15911,31694,197552.
19762,15912,3984,407442.
93676,15912,19752,188744.
11197,15912,15910,168.
23433,15913,12247,1.0041e6
6174,15913,10197,1.205548e6
82998,15913,18783,1.032281e6
13670,15914,19105,89360.
76542,15914,11546,38805.
60213,15915,16176,2039.
13243,15915,20307,1.486949e6
100868,15915,16475,38809.
25054,15916,26659,1.870882e7
35092,15916,22798,194844.
6418,15917,19985,2.3684687e7
38848,15918,28747,2.3804963e7
31884,15919,37421,3.5888757e7
73062,15920,23417,1022.
63002,15920,28990,1.628218e6
3948,15920,31719,16584.
63104,15921,31930,1.425942e6
102440,15922,21272,855215.
63109,15922,21268,936690.
16648,15923,21277,487262.
103308,15923,9110,465335.
93986,15924,32784,356589.
45697,15924,25226,452822.
25637,15924,16037,77545.
91446,15925,4873,172386.
34234,15925,15919,1.377812e6
17002,15927,16261,313342.
63103,15927,21271,337389.
54202,15928,10579,227360.
30760,15928,7205,155298.
73036,15928,22247,31471.
15416,15929,27560,768833.
54140,15929,15976,589890.
3163,15930,15993,475709.
44718,15931,10011,633175.
44708,15932,22043,7.2369953e7
22596,15933,15934,1.305367e6
33000,15933,2207,1.2804e6
46735,15934,35745,1.010431e6
26876,15934,16070,1.562266e6
4636,15935,15676,829920.
54198,15935,9853,106836.
35370,15936,24424,864754.
23526,15937,2846,5.0986317e7
54142,15938,15945,416845.
102452,15939,7028,37517.
49015,15940,18360,579782.
95474,15940,37345,631398.
44709,15941,15996,7.3241167e7
12810,15942,15976,425945.
54125,15942,15938,270419.
42235,15943,20322,311096.
70625,15944,15725,673808.
13365,15944,13358,329329.
4417,15945,31963,137360.
73264,15945,25972,493.
54143,15945,15943,312388.
51537,15946,33976,9.1617504e7
3161,15947,8817,383678.
54139,15947,15929,179583.
10870,15948,20920,266005.
60901,15948,36769,124345.
22854,15949,15994,9.1462579e7
70421,15949,32599,564133.
48720,15950,25777,37513.
19041,15950,31866,155230.
56331,15951,22456,5.950272e6
53463,15952,28651,8.7035374e7
70751,15952,28647,1.003139e6
40517,15953,27707,834194.
2150,15954,32683,6.707504e6
43665,15955,32861,37517.
12188,15956,34588,392208.
105328,15956,29116,2.016288e6
72308,15956,17501,2.223193e6
2147,15957,2862,4.3340128e7
23308,15958,5879,3.3851091e7
2146,15959,30027,4.5606092e7
57140,15960,24592,3.098982e6
2108,15961,8133,1.4426287e7
10248,15962,37274,5.0844455e7
23361,15962,5902,726841.
10246,15963,16855,5.0105497e7
2025,15964,37282,9.076225e6
2020,15965,31038,459499.
2011,15966,9719,4.915237e6
57179,15968,30205,5.0188858e7
77290,15969,15981,102036.
11213,15969,21167,218850.
2061,15970,7950,6.9543871e7
79754,15971,15083,42519.
49297,15971,20431,13417.
2041,15972,9061,3.8452072e7
60115,15973,6616,63541.
54138,15973,15947,329641.
2036,15974,24664,3.4406175e7
51681,15975,15661,4.7783604e7
54141,15976,15938,147718.
12811,15976,10011,866825.
2045,15977,3511,3.456169e7
2086,15978,10716,6.9902889e7
2142,15979,30553,1.15475208e8
2103,15980,34666,8.854801e6
69424,15981,1152,166184.
12548,15981,15969,142557.
59437,15982,1153,74220.
41062,15982,8450,478902.
100430,15982,11941,251199.
44716,15983,31963,533039.
2033,15984,15671,4.0138418e7
2039,15985,11338,232839.
58749,15985,6226,1.9654695e7
2131,15986,31140,7.9808325e7
2126,15987,29879,7.9909645e7
2134,15988,14292,7.8080212e7
2129,15989,31122,7.1153707e7
2055,15990,29350,5.3595981e7
60113,15991,6642,260157.
2060,15992,34500,6.8962313e7
3164,15993,21606,416857.
14940,15993,15991,57560.
2087,15994,36636,9.1461287e7
95832,15995,24008,63148.
49676,15995,16385,38.
57283,15995,37717,1.914347e6
24987,15996,15936,866046.
44710,15996,20399,7.2373829e7
25636,15997,15924,6432.
60180,15997,25236,147205.
2082,15998,4773,5.2599922e7
2088,15999,34596,4.7867545e7
72452,16000,16001,23498.
36350,16000,7481,124505.
2695,16001,16000,149295.
72454,16001,1085,141670.
67221,16002,34426,37515.
106512,16002,9819,99.
70875,16002,25222,104.
103620,16003,21496,37517.
7765,16004,22360,0.
7749,16004,22374,1.797904e6
69840,16005,4264,451389.
31472,16006,20751,1.280594e6
59596,16006,27159,1.9859617e7
20235,16007,37436,128151.
55477,16008,3633,1.153506e6
46740,16008,16014,266941.
102814,16009,9988,37517.
44745,16010,34528,7.380723e6
90112,16011,36258,37517.
39411,16011,21791,2.
13917,16012,6753,505458.
63632,16012,9988,77615.
102818,16012,29673,188739.
49870,16013,16016,37517.
95950,16013,29660,0.
45279,16014,3633,2318.
46779,16014,22386,1.604425e6
103144,16014,11506,109417.
63636,16015,29673,74830.
102822,16015,16018,38809.
1729,16015,22557,30.
72064,16015,470,220.
18951,16016,29665,1.311079e6
95948,16016,16013,17164.
50704,16017,31093,8.1737672e7
63638,16018,16015,37517.
5747,16019,21428,4.537664e6
59169,16019,36258,77614.
100282,16019,300,34118.
4830,16020,14959,4.486871e6
36604,16021,20554,8.1648803e7
36238,16022,5772,38809.
69832,16022,7358,75032.
24406,16023,28933,2.8777464e7
67074,16024,35943,8.17294e7
85390,16025,16027,3.802815e6
8233,16025,28700,3.63927e6
104738,16026,19856,123026.
69999,16026,20667,27041.
28408,16027,16025,3.64504e6
85388,16027,19098,3.807326e6
99220,16028,2240,353.
99898,16028,32777,37760.
76524,16029,2855,174139.
21050,16029,17870,69670.
16402,16029,5191,57628.
67246,16030,19856,129883.
24477,16031,23935,1.461836e6
83672,16031,23975,1.450171e6
33443,16032,29859,8.3397303e7
57192,16033,2240,395.
64321,16033,32511,1796.
103248,16033,31647,38404.
812,16034,21601,640349.
71598,16034,11866,228543.
51262,16034,24209,337198.
66599,16035,4764,7.2914957e7
67251,16036,9506,0.
22639,16036,9876,227313.
82608,16036,14830,77608.
30657,16036,16038,146115.
61050,16037,25226,74125.
58680,16037,13372,38738.
72800,16038,20667,68533.
105356,16038,14827,78625.
58951,16039,15288,359012.
9047,16039,25900,38803.
100134,16039,15292,262012.
35390,16040,8504,34130.
75914,16040,9897,33833.
59564,16040,5803,84489.
6141,16041,27476,628027.
6258,16041,27975,1.006004e6
94076,16042,23466,18639.
45898,16042,16044,144196.
9304,16042,7759,157852.
34196,16043,13794,31431.
17365,16043,25140,221663.
94074,16044,16042,139606.
26478,16044,34317,106030.
2607,16045,1368,5.5148052e7
104370,16046,5916,271600.
66301,16046,37917,536400.
51473,16046,5894,65618.
37389,16047,16526,2.826487e6
64146,16048,8159,2.6407246e7
23338,16049,20889,3187.
82936,16049,37524,40757.
82424,16050,20585,923835.
7348,16050,24948,930601.
22330,16050,12161,38809.
51058,16051,36209,430937.
101332,16051,29747,782.
92532,16052,7259,25864.
67263,16052,37758,12553.
81436,16053,27624,70312.
98384,16053,14659,749565.
54909,16053,18091,617478.
76564,16053,16054,157759.
201,16054,26636,32.
11258,16054,16053,104143.
71244,16054,26638,84033.
76566,16054,16055,158733.
95700,16055,20825,48941.
76568,16055,16058,180146.
55376,16055,20827,101064.
11260,16055,16054,96837.
13936,16056,35259,37517.
87838,16057,20810,5046.
49006,16057,13347,5.550896e6
55365,16058,12720,402.
76570,16058,16059,248079.
98570,16058,12724,77510.
11262,16058,16055,203757.
11264,16059,16058,268811.
76572,16059,16060,350842.
92602,16059,36442,77490.
42824,16059,18671,469.
55449,16060,24144,89199.
79544,16060,24145,3553.
11266,16060,16059,344535.
79542,16060,16062,397309.
23320,16061,37524,176945.
68648,16061,37527,374128.
106322,16062,33586,39192.
94200,16062,16063,469136.
16731,16062,16060,381034.
70469,16062,33583,15.
45375,16063,31398,976601.
46172,16063,16062,455766.
25538,16063,30535,756685.
10521,16064,20790,520758.
45666,16064,34934,1.158654e6
82948,16065,20889,71844.
22921,16065,30650,178895.
82720,16065,21758,38823.
62398,16066,23832,162437.
53738,16067,11672,3.1171939e7
72096,16068,2580,36756.
62657,16068,18851,252717.
76154,16068,18852,3500.
22595,16069,15933,1.360432e6
26877,16070,29147,1.367541e6
48819,16070,23590,225313.
46297,16071,11604,732708.
26106,16072,7606,1.815138e6
7311,16073,16081,1840.
91560,16073,21124,222855.
40588,16073,21353,154424.
40910,16074,16086,37517.
66700,16075,16077,2.8342203e7
32977,16076,15635,2.2645284e7
66703,16077,3109,2.8340911e7
27668,16078,14491,116408.
105506,16078,37509,150040.
12684,16079,18025,105934.
77350,16079,32684,112939.
75224,16079,16087,10573.
35198,16080,27370,37517.
42380,16081,38154,3383.
50962,16081,16082,242049.
50646,16082,16101,151145.
50963,16082,2151,138825.
46327,16083,30695,136241.
53744,16084,16697,3.2015061e7
63819,16085,16224,60165.
26110,16085,16814,1.618224e6
46677,16086,3207,7.449421e6
75226,16087,16088,37443.
52518,16087,6441,3914.
8817,16087,16079,8194.
75228,16088,6778,160632.
75504,16088,18965,86054.
8819,16088,16087,37432.
22673,16089,20962,118829.
7577,16090,898,2.210641e6
23069,16090,2213,151658.
50810,16091,27220,1.198752e6
34096,16091,32279,130178.
34095,16092,16091,272122.
38430,16092,22686,154410.
15569,16093,11034,1.562397e6
72818,16093,18247,0.
78880,16093,7119,1.38726e6
60013,16094,16095,127594.
22654,16095,6525,126302.
22656,16096,16097,2.507653e6
43466,16096,8668,387577.
22657,16097,18707,2.804162e6
11703,16097,30966,1837.
46328,16098,16099,2.79393e6
46322,16099,16101,2.792638e6
66711,16100,10126,3.0961029e7
50647,16101,28963,2.436869e6
46323,16101,21078,505622.
66391,16102,15617,4.9090805e7
67962,16103,19950,7410.
67964,16103,12414,188814.
51052,16104,34986,261242.
59027,16104,10037,1.454937e6
36192,16105,17136,191843.
89220,16105,36524,155220.
24629,16106,12023,17671.
89920,16106,17327,46705.
74710,16107,483,38809.
36180,16107,9565,75032.
51008,16108,31168,1.67286e6
19859,16108,7332,989202.
37293,16109,17327,105934.
89924,16109,29853,2464.
28640,16109,30501,137258.
44250,16110,29078,493798.
18971,16111,8961,616.
903,16111,12898,74416.
105640,16111,22817,38809.
16674,16112,16459,71022.
16677,16112,16467,203536.
79512,16112,18292,196699.
40231,16113,14788,96763.
50060,16113,22270,656741.
62792,16114,16115,767196.
21645,16114,16398,777691.
62793,16115,28531,959476.
50061,16115,16398,3.588791e6
62791,16116,16114,1.546179e6
101120,16117,25840,37517.
28418,16118,21119,1.866331e6
51430,16119,24913,487524.
96642,16119,18831,266655.
66721,16120,16138,2.8338327e7
99552,16121,9016,34444.
69976,16121,21963,3073.
83376,16122,9137,159158.
9491,16122,18810,221535.
24184,16123,18807,2.767525e6
24188,16124,18810,2.582235e6
27957,16125,2384,156874.
83378,16125,18807,220130.
66727,16126,23401,3.0964905e7
17704,16127,18756,1.7324561e7
22798,16128,16173,30894.
5816,16128,23518,236860.
77834,16129,16132,2.088699e6
13506,16129,2413,1.773882e6
78920,16130,16131,400613.
15657,16130,17597,38841.
57991,16130,11503,1.00828e6
15659,16131,16130,148.
78922,16131,26395,38804.
51221,16131,31949,1.522432e6
13509,16132,16129,1.663832e6
66766,16132,6943,2.061043e6
75408,16133,26384,5337.
86404,16133,29400,322958.
30316,16133,13082,252609.
91588,16133,4193,108227.
25609,16134,1538,2.361888e6
54667,16134,37463,1.7588171e7
37694,16135,16129,2.200041e6
55062,16136,15305,371070.
87056,16137,22841,77023.
91592,16137,16142,38918.
40639,16137,4193,2893.
66729,16138,172,2.8337035e7
56270,16139,17490,27923.
98870,16139,17487,115583.
4813,16140,18809,2.215005e6
19020,16140,8916,256329.
65963,16141,19328,0.
36941,16141,20383,5.493163e6
40641,16142,16137,37624.
32891,16142,37059,645.
79944,16143,16144,112311.
1646,16143,25020,147668.
79958,16144,28866,73707.
17655,16144,16143,110358.
17657,16145,5045,41088.
79948,16145,9102,7121.
14357,16146,25816,8.775484e6
41899,16147,7027,37517.
103556,16148,34841,37517.
78716,16149,22432,105312.
15220,16149,22425,68402.
2491,16149,20034,662915.
55216,16150,15834,37467.
39930,16150,14107,50.
79952,16151,17970,77614.
17673,16151,17765,150060.
53765,16152,14535,1.148145e6
2867,16153,16701,119710.
85098,16153,32757,95634.
36102,16154,11080,95778.
56349,16154,27993,439078.
98924,16154,13083,23618.
24737,16155,17187,1.599061e6
64480,16156,28293,310.
58212,16156,17783,1.037347e6
28541,16157,9329,805183.
62443,16158,18638,37517.
80234,16159,26115,82287.
18261,16159,34735,44917.
14681,16160,2464,75858.
73734,16160,9166,209810.
5570,16160,5655,398605.
47435,16161,12447,212236.
53685,16161,9420,25323.
97856,16161,7495,9778.
86318,16162,16163,300080.
63150,16162,22390,271621.
30157,16163,16162,310416.
79738,16163,16164,337581.
17155,16164,16163,349209.
81624,16164,3557,375080.
106366,16165,3947,69589.
70555,16165,2933,39143.
32669,16166,14988,46832.
19037,16166,16167,87508.
99812,16167,14988,1.657098e6
58394,16167,16911,94556.
17011,16168,12140,94257.
29670,16169,3362,483.
93200,16169,16170,316053.
93202,16170,17816,320128.
44180,16170,16169,5834.
15053,16171,17816,122981.
71146,16171,18225,2923.
15054,16171,24266,181715.
102716,16172,16177,112544.
35235,16172,4250,77617.
82678,16173,16128,238147.
7239,16173,1887,5.9462527e7
22796,16173,37567,38809.
12441,16174,16176,1.854845e6
3481,16175,18861,204811.
79720,16175,16430,97543.
100866,16176,15915,294021.
13891,16176,16182,1.478239e6
60211,16176,26198,226802.
88674,16177,16186,150053.
63496,16177,16172,116420.
3487,16178,15361,316693.
47341,16179,12638,1.1260913e7
12880,16180,16240,757703.
17423,16180,16197,0.
77442,16180,25614,16957.
17393,16181,16213,0.
48590,16181,21846,410833.
63732,16182,15888,291588.
102866,16182,7748,336297.
13326,16182,15407,1.066548e6
77472,16183,33116,51917.
55775,16183,9036,1.410091e6
79848,16184,32728,86402.
29786,16184,16234,93929.
74276,16185,16217,562545.
63072,16185,20587,543144.
35237,16186,16177,155221.
92336,16186,14949,225065.
73132,16186,16190,38809.
36063,16187,29128,369227.
43636,16187,35706,1.5956225e7
17410,16188,37534,2.005165e6
86652,16189,16196,1.746565e6
30840,16189,13287,1.687858e6
4106,16190,16186,37517.
7942,16191,716,2.630135e6
31780,16191,16252,546049.
75972,16192,28163,349209.
64412,16192,9110,375080.
17413,16193,21786,239843.
40495,16194,7120,812738.
28160,16195,5416,673959.
79886,16196,20626,1.806165e6
30842,16196,16189,1.65574e6
77040,16196,6590,179224.
31779,16197,16191,2.288875e6
47899,16198,25946,8559.
94800,16198,36507,1.143252e6
26479,16199,16195,37517.
9885,16200,19605,116880.
43171,16200,15319,722242.
10714,16201,15353,1.437981e6
17394,16201,25134,0.
66751,16203,797,372504.
37335,16204,16838,2.418082e6
31783,16205,31804,140114.
17391,16205,31791,0.
57649,16206,24307,707344.
44287,16206,17510,497674.
44511,16207,1645,18809.
93378,16207,28062,42610.
66873,16207,31509,350696.
10593,16208,9186,1.8466623e7
59682,16209,2576,309156.
100792,16210,32222,37517.
6609,16211,15828,291328.
74144,16211,5308,204533.
49958,16211,17790,621964.
78240,16212,17477,22.
103842,16212,20982,113.
65278,16212,5101,37549.
9223,16213,21863,314833.
32135,16214,5250,6850.
87298,16214,33029,43948.
87294,16215,24930,149834.
51625,16215,12103,116199.
50649,16216,28965,271360.
40585,16216,28966,153787.
6915,16217,16185,581925.
87420,16217,37068,422841.
84480,16217,16246,279805.
31701,16218,8979,1.2065536e7
40915,16219,16286,37517.
31342,16220,18835,302578.
86894,16220,2918,293146.
17412,16221,16193,241135.
17404,16221,21788,328024.
44239,16222,17513,113677.
63768,16222,5657,513553.
13253,16223,21093,334552.
105234,16223,4341,306826.
60493,16224,16806,795059.
48993,16225,16936,236586.
94794,16225,16227,41646.
42502,16226,37836,0.
43169,16226,37782,76928.
94796,16227,16232,43035.
47604,16227,16225,214363.
11672,16228,22306,416973.
11665,16228,26262,367356.
57749,16229,26274,48161.
11675,16229,30572,258579.
667,16230,960,2.285497e6
672,16230,24688,677615.
64103,16231,29782,38469.
88718,16231,2599,18985.
94798,16232,555,159.
47606,16232,16227,217044.
21472,16232,24827,44366.
105278,16233,27322,457542.
51529,16233,5925,97712.
42402,16234,24174,320159.
92390,16234,27734,258950.
95936,16235,16242,516923.
61017,16235,36215,648439.
46361,16236,16337,82645.
94302,16236,4124,255879.
62785,16236,16335,1.037514e6
62788,16237,16238,1.270957e6
40500,16238,6857,13788.
62789,16238,16239,1.255877e6
80550,16239,904,85402.
18881,16239,6857,59087.
62790,16239,16116,1.441101e6
77440,16240,16180,20245.
31778,16240,16197,2.290167e6
12878,16240,21799,650718.
42710,16241,22061,265898.
95938,16242,34729,184445.
49853,16242,16235,583547.
5166,16242,25302,961788.
17246,16243,2050,275550.
28258,16244,15354,265849.
17424,16244,16188,0.
65475,16245,12625,230639.
65255,16245,11410,275354.
79714,16246,16248,272011.
26490,16246,16217,288441.
67025,16247,32288,9.983226e6
86048,16248,16261,264376.
17018,16248,16246,281939.
7116,16249,36420,931228.
31782,16249,16205,141405.
17415,16250,16178,0.
9217,16250,15355,781512.
28142,16251,24545,37517.
85250,16251,3906,0.
31781,16252,16249,679646.
7936,16252,31972,401682.
3625,16253,30338,2.548941e6
72886,16253,17443,2.635102e6
23409,16254,21843,74480.
40240,16254,4852,38259.
82524,16255,35368,362961.
31346,16255,2918,363928.
97650,16255,37143,220055.
63726,16256,9063,2.161548e6
56187,16257,28884,7.3117315e7
28284,16257,32469,870164.
44230,16258,16110,495090.
55036,16259,8936,0.
21858,16259,3468,385418.
77490,16259,3470,398520.
91128,16260,29508,144426.
6012,16260,27142,110897.
29705,16261,16248,275596.
79708,16261,15927,300830.
97998,16262,8398,38543.
100064,16262,13846,1034.
76782,16263,8101,112062.
74940,16263,30215,182391.
97794,16264,14817,44068.
53574,16264,17292,101078.
105304,16264,3284,24530.
32034,16265,30393,1.6218174e7
45101,16265,22236,46538.
13339,16266,36995,521370.
96946,16267,8395,37517.
3800,16268,8658,1.270751e6
4864,16268,16282,732905.
46978,16269,22728,1.401246e6
7,16269,16268,1.481236e6
11,16270,22728,291843.
6,16270,16269,1.045868e6
25412,16271,35000,2.0769312e7
47135,16272,16273,2.101135e6
47136,16273,130,3.916651e6
93898,16274,12028,38809.
45476,16274,14919,112548.
69437,16275,16614,7.2410582e7
4861,16276,16687,1.003323e6
37043,16277,22346,0.
64048,16277,26252,182568.
66884,16277,22349,1.096164e6
47155,16278,22840,2.563289e6
21574,16279,16237,97499.
82024,16279,22031,37393.
62787,16280,16237,1.17475e6
21575,16280,16279,56501.
46957,16281,24625,1.637011e6
4865,16282,16281,1.638303e6
15760,16283,3994,741048.
99406,16283,20794,70824.
57578,16283,9870,81955.
69435,16284,8613,7.1216857e7
41434,16285,30890,1.5245984e7
46673,16286,26931,7.455881e6
13751,16287,24793,153617.
57255,16287,16285,64363.
66774,16288,143,2.1580525e7
69426,16289,17056,187575.
93666,16290,20858,6066.
53361,16290,33103,1.190714e6
63741,16291,21248,77614.
55041,16291,19437,11707.
25694,16291,2614,2.344473e6
102874,16291,21055,212.
15378,16292,5872,189650.
101986,16292,16293,110.
62237,16293,16292,113765.
61627,16293,12701,77823.
13543,16294,16296,7.678279e7
13545,16295,36013,7.9584088e7
13544,16296,30014,7.6781498e7
13542,16297,16295,7.958538e7
61326,16298,6668,293761.
100248,16299,17169,74442.
100196,16299,16300,590.
59050,16299,4887,38809.
59052,16300,16299,564.
102698,16300,6726,188081.
78628,16300,16303,155182.
22293,16301,38216,1.626785e6
66288,16301,19872,158605.
104948,16301,18660,1.657512e6
104970,16301,24272,77616.
88156,16302,36356,270309.
70580,16302,12789,691468.
106386,16302,23086,47515.
33897,16302,3431,282792.
105710,16303,16306,116383.
