eid,source,target,EdgeBetweennessCentrality
22748,6413,9583,465.
17175,6414,6417,6.687273e6
11561,6416,3729,568371.
12032,6416,1099,366414.
17176,6417,6424,6.687101e6
18518,6418,8460,420446.
3603,6419,6239,383595.
21446,6420,6293,363080.
11789,6420,1319,330426.
8771,6421,7797,228907.
61,6422,6985,10325.
8748,6423,6399,397708.
577,6424,6426,6.686929e6
14579,6425,9014,183446.
573,6426,5839,6.686757e6
11563,6427,1053,477711.
11575,6427,839,527217.
19044,6428,4961,15240.
26034,6428,6446,35980.
3351,6429,6196,547885.
1393,6430,10299,18177.
24956,6430,10499,906610.
11262,6430,8925,825459.
16765,6431,4315,730.
162,6431,7166,10497.
27868,6431,630,211509.
20902,6432,7660,23.
3619,6432,7028,10323.
3599,6432,5270,67.
11182,6433,8468,196659.
21948,6434,2193,10270.
7613,6434,7314,325981.
5385,6434,7307,1.
12800,6435,8143,784338.
12913,6435,8151,147608.
575,6436,6441,2.291358e6
4634,6436,7111,3.361211e6
7366,6437,6439,577506.
17394,6438,2825,167696.
373,6438,7782,185562.
7368,6439,4887,577334.
7367,6440,4982,948335.
576,6441,6598,4.19218e6
561,6442,6445,1.690584e6
1083,6443,1185,83515.
21018,6444,4024,66144.
15515,6444,3793,531235.
13511,6445,1188,1.690412e6
26032,6446,1723,35856.
13452,6446,6428,5116.
24572,6447,8106,44748.
11974,6447,2564,150525.
25292,6447,7282,87652.
1055,6448,6451,284155.
17058,6449,9419,13963.
11148,6449,5654,859245.
7369,6450,6443,83687.
13430,6451,6453,283983.
6312,6452,1871,8.48879e6
13419,6453,6675,283811.
25300,6454,6467,134663.
11964,6454,5063,60974.
3399,6455,5306,52127.
20762,6455,5935,1.
28294,6456,7716,6466.
14879,6456,646,75735.
9238,6457,6475,68870.
9056,6457,6476,170581.
10132,6458,9424,124766.
28098,6458,5061,121319.
5257,6459,6477,62088.
16815,6459,10518,3.801647e6
25426,6460,10391,21284.
27014,6461,4928,60177.
19562,6461,10841,105311.
801,6461,5191,197555.
13428,6462,6464,95279.
28106,6462,5589,92567.
8548,6463,6840,727.
4946,6463,6221,1.023917e6
21674,6463,7583,445224.
2161,6464,4638,129280.
3373,6465,6419,383767.
8423,6466,5090,10342.
23530,6466,1141,10321.
25302,6467,2564,144817.
11975,6467,6468,56816.
11970,6467,6454,71318.
25308,6468,6492,46330.
11976,6468,6454,61703.
28912,6469,5561,6775.
13136,6469,7371,323168.
9918,6470,5449,261324.
24266,6470,5620,251900.
2156,6471,4640,71347.
7115,6471,398,85013.
1457,6472,5717,415230.
12967,6473,4955,707292.
7113,6474,403,458552.
22928,6474,6484,455795.
23924,6475,4538,58406.
9239,6475,6476,118430.
9057,6476,1166,288839.
2977,6477,1804,145905.
1677,6478,8384,1.
1678,6478,6648,2.347103e6
23542,6479,8265,206120.
26504,6479,5389,199101.
11598,6480,6485,95323.
8270,6481,5620,73712.
11672,6481,6470,17008.
7764,6482,6483,3.739299e6
11437,6483,547,3.739127e6
22930,6484,5112,434025.
7118,6484,6474,448584.
422,6484,4309,24257.
11671,6485,6481,90892.
2003,6485,9271,65825.
9832,6486,4746,288839.
24208,6486,4758,276524.
11392,6486,1063,26003.
14278,6487,5561,309850.
28898,6487,10767,4100.
28910,6487,5095,4039.
10798,6488,170,1666.
12521,6488,1562,415249.
15143,6489,9446,38236.
24272,6490,6491,307916.
25088,6490,835,1999.
9924,6490,5126,320763.
9926,6491,6490,320144.
25072,6491,835,18384.
24274,6491,5607,327013.
25336,6492,8106,6458.
11987,6492,6468,51389.
16471,6492,10434,41972.
13354,6493,1529,945791.
7122,6494,5112,382835.
12528,6494,5128,28790.
22934,6494,5119,397645.
16367,6495,10804,710630.
21806,6496,1720,22899.
16904,6496,6497,10607.
27944,6497,6496,12887.
19081,6497,1750,421.
7126,6498,5119,373568.
19538,6498,4484,112269.
22938,6498,6503,273522.
12962,6500,8136,252.
25752,6500,6635,10497.
5279,6500,4958,1.270816e6
10016,6501,5633,1.906184e6
3648,6501,6502,1.834009e6
12120,6502,851,393274.
3649,6502,6507,1.442838e6
7128,6503,6498,262253.
22940,6503,5133,274666.
26040,6503,1407,85748.
6662,6504,8552,555304.
3739,6504,10385,537087.
13805,6505,1106,206360.
26248,6505,10549,33626.
18542,6505,4362,14902.
12836,6506,4778,226459.
25488,6506,6532,256748.
3650,6507,6509,2.19668e6
15961,6508,1069,112773.
15930,6508,1071,21467.
3651,6509,6523,2.33733e6
28716,6510,4480,75611.
13816,6510,3183,115569.
8796,6511,3984,70179.
4341,6511,3564,3.223708e6
18808,6512,6206,577850.
18806,6513,6207,1.639788e6
15625,6516,1960,41.
27204,6516,7577,31482.
3408,6516,7578,82698.
19023,6517,4882,9708.
170,6517,6806,152695.
24526,6518,8168,10325.
21804,6520,6526,10325.
8294,6521,4232,82571.
15844,6522,3404,10325.
3652,6523,1628,1.973869e6
13860,6523,10463,363289.
11221,6524,6655,3.409169e6
25272,6525,1080,51232.
11357,6525,8515,78502.
5153,6526,6520,10497.
13126,6526,9395,83170.
25848,6526,1830,104088.
4343,6527,6156,3.157475e6
27360,6528,6216,134918.
14067,6528,4422,129059.
27100,6529,2897,1.332926e6
15449,6529,3043,1.420729e6
26434,6529,4422,20358.
3654,6530,2534,339687.
7278,6531,7958,669459.
12438,6532,6506,221284.
25490,6532,1659,274301.
19830,6533,3076,10497.
28382,6533,6638,5644.
17748,6533,8375,15136.
5596,6534,8136,1.272063e6
22028,6534,6978,749.
14622,6535,7301,333290.
24462,6536,8777,5618.
24040,6536,4995,18911.
25556,6536,2439,17395.
12479,6537,7322,737043.
22590,6538,1921,60020.
18189,6538,6731,70149.
21438,6539,9944,292785.
4570,6539,6542,279386.
7306,6540,2461,3.640193e6
15969,6541,6528,127262.
14214,6541,4422,17146.
4571,6542,6563,261829.
6057,6542,6549,17385.
23010,6543,7937,769.
7299,6543,6010,19414.
7289,6543,7932,67962.
7295,6544,6547,374727.
17519,6545,7737,765733.
11937,6546,1080,79823.
1013,6546,8002,50945.
19654,6546,4414,131.
25276,6546,10278,5303.
7282,6547,1009,374555.
17051,6548,522,56429.
3902,6548,5667,451517.
4569,6549,6539,289153.
376,6550,6552,174074.
2171,6550,10737,213480.
1201,6551,6379,2.3994e6
8939,6552,6682,171181.
13559,6552,6685,167433.
19384,6553,6681,179164.
8917,6553,5570,339669.
14609,6553,6155,485923.
5200,6554,10538,3.864251e6
12340,6555,4927,233602.
1673,6556,8273,2.347791e6
3447,6557,6404,548229.
3481,6557,6239,1.810353e6
14138,6558,5739,5.109665e6
11228,6559,4756,10325.
15640,6560,3417,287272.
10593,6560,1157,84713.
6030,6561,3084,5.109149e6
8481,6562,6670,10325.
4568,6563,6549,271940.
783,6563,5967,254828.
23612,6564,3609,10325.
8710,6565,4137,224753.
11171,6566,3975,223883.
13777,6567,5706,123521.
14747,6567,8342,1.529373e6
11158,6568,6575,3.418814e6
13842,6569,179,206553.
17436,6569,9758,510886.
28212,6569,8263,485745.
11161,6570,6153,4.276127e6
11574,6571,4009,10325.
16258,6572,7464,42139.
16182,6572,4625,64377.
15296,6573,9504,3.410029e6
1120,6574,10124,52465.
25858,6574,4892,146776.
13143,6574,7965,206120.
11159,6575,5056,2.627707e6
1984,6575,5029,790935.
7504,6576,6577,3347.
14088,6576,5866,335833.
7265,6577,7562,297081.
3480,6578,6557,2.358754e6
1945,6579,2773,2.48875e6
3367,6580,6578,2.358926e6
732,6581,9720,138492.
19598,6581,6008,7952.
19454,6582,2066,41288.
588,6582,2068,20990.
14316,6582,6594,10495.
10934,6583,6584,5.108117e6
2672,6584,7322,1.827537e6
10935,6584,2996,3.280408e6
8599,6585,4800,11.
19250,6585,6246,10360.
10937,6586,6589,2.988327e6
3961,6586,7478,1.371314e6
17258,6587,5747,310072.
6950,6587,796,9.577615e6
12162,6588,3069,169528.
22630,6588,2990,170994.
10938,6589,6642,3.55718e6
23608,6590,90,41976.
8630,6590,3468,51605.
25244,6591,4915,267798.
11892,6591,4987,253285.
7644,6592,7740,16412.
23504,6593,2327,10325.
4114,6594,2068,2.
26500,6594,6582,10323.
14493,6595,1414,2.471581e6
3242,6596,5484,865218.
16500,6596,6599,926980.
25696,6597,2320,844894.
12887,6597,355,27324.
7407,6598,7648,4.192008e6
13099,6599,5210,643793.
11328,6599,4351,283015.
3970,6600,8883,1.268993e6
8870,6600,8820,580486.
15267,6601,10589,4.408933e6
9064,6602,6603,4.952518e6
16502,6603,6605,4.952346e6
16509,6604,6601,282671.
16504,6605,6608,4.952174e6
6945,6606,6826,10325.
10285,6607,2877,5.277003e6
16501,6608,3541,4.952002e6
6972,6609,2497,96969.
12442,6610,1659,194773.
25494,6610,1644,237140.
7737,6611,6609,97102.
6644,6612,6579,405634.
27184,6613,1624,240966.
12446,6613,1644,198986.
6357,6614,4940,4.951123e6
27694,6614,9127,4.612434e6
10915,6615,6617,2.868053e6
24752,6616,5097,16081.
10920,6616,6180,14115.
10911,6617,4248,2.867881e6
16527,6618,6614,5.153942e6
10910,6619,880,2.748759e6
16526,6620,6618,5.131078e6
7722,6620,1707,77948.
16511,6621,6620,5.209198e6
16530,6622,6621,5.20937e6
19139,6623,6660,1.019992e6
7735,6624,10126,46156.
16531,6625,6611,73943.
16529,6625,6622,5.186889e6
18608,6626,7261,538787.
7733,6626,6750,583510.
9436,6627,8342,5078.
16995,6627,6567,113534.
27988,6628,3744,28533.
5793,6628,1089,59607.
9435,6629,6627,118784.
6742,6631,3450,10325.
3421,6632,6580,2.359098e6
5560,6633,9648,665924.
26270,6633,4174,192207.
28864,6633,7814,138554.
8247,6634,6036,83408.
12964,6635,6500,10325.
25746,6635,6181,0.
3354,6636,6632,2.35927e6
27672,6638,8404,15941.
17766,6638,6533,5856.
25922,6639,5284,705959.
25924,6639,2549,543123.
13250,6639,1102,161610.
16956,6640,10138,1.582068e6
15293,6641,7036,620193.
15686,6641,4917,1.504058e6
10939,6642,6644,2.058423e6
12770,6642,4197,1.498585e6
6770,6643,7186,11663.
6711,6643,4683,30822.
10940,6644,6861,2.169358e6
16959,6645,6390,2.997333e6
11165,6646,1734,3.333287e6
6322,6647,6636,2.359442e6
3372,6648,6652,2.346931e6
25110,6649,4025,512007.
11594,6649,4023,53482.
3362,6650,6647,2.359614e6
15119,6651,4889,1.595199e6
24688,6651,8419,1.349231e6
3536,6652,8448,2.346759e6
16155,6653,6661,0.
27486,6653,2783,10325.
7329,6654,6208,506396.
18918,6654,6700,1.161661e6
5470,6655,10522,3.408997e6
16149,6656,6661,1.666732e6
11786,6656,5158,1.67427e6
9132,6657,6554,3.864423e6
13485,6658,9736,22524.
24920,6658,6918,6488.
26058,6658,10751,10497.
3523,6659,6650,2.359786e6
6952,6660,10210,1.0427647e7
27484,6661,6656,1.684442e6
27490,6661,6653,0.
16153,6661,2783,1.67673e6
22276,6662,8408,1.30228e6
5985,6662,8405,1.231467e6
27420,6663,4875,7840.
16081,6663,10685,352890.
25982,6664,7424,403147.
4360,6664,8210,306770.
13684,6665,10136,75505.
26154,6665,10472,8556.
26150,6665,4406,55560.
19152,6666,8813,1.168392e6
12093,6667,531,20420.
7852,6668,7964,340.
7845,6668,303,1.726518e6
4427,6669,2758,10325.
23552,6670,6562,10497.
23620,6670,8693,10497.
2606,6670,8679,30969.
16087,6671,2746,1.461698e6
27434,6671,4307,1.492324e6
10282,6672,8961,272992.
13424,6672,6675,18035.
6803,6673,7033,6977.
6785,6673,8439,597341.
16753,6674,10208,8398.
22472,6674,9057,15038.
13425,6675,6676,301674.
13426,6676,6677,164737.
14490,6676,5061,136765.
13420,6677,6679,164565.
22170,6678,1387,10497.
13711,6678,8491,10497.
22168,6678,6701,30969.
13421,6679,7982,291543.
27552,6680,10905,72330.
16236,6680,575,70875.
25048,6680,1385,13027.
442,6681,6553,185289.
23750,6681,6682,171924.
23754,6682,6552,164712.
8930,6682,6681,178221.
28054,6683,9257,10497.
28056,6683,2222,20648.
27174,6684,353,10325.
443,6685,9528,381746.
25016,6686,9537,10477.
4348,6686,4959,102331.
25042,6687,6298,34490.
3483,6687,4052,874835.
11430,6687,462,938072.
27924,6688,8522,36541.
12160,6688,8404,26792.
21012,6689,9576,219933.
3831,6689,3697,31422.
21034,6689,8644,257504.
9072,6690,4962,446419.
9081,6690,7427,141881.
23556,6691,1571,209520.
8512,6691,9855,237015.
25938,6692,1114,10496.
13256,6692,1131,30969.
4293,6692,5453,10497.
19252,6694,835,9606.
19003,6694,4467,11332.
19810,6695,6699,30968.
852,6695,8277,10495.
2767,6696,7680,115257.
2206,6696,6697,845297.
20244,6697,6705,791211.
2208,6697,2750,776438.
1178,6699,6217,51601.
19700,6699,6218,14.
1362,6699,6695,4.
19014,6700,6702,1.161489e6
26140,6701,6730,12.
13670,6701,6733,51769.
5809,6701,6678,31485.
187,6702,6806,1.161317e6
2242,6703,9096,10325.
10757,6704,7902,498000.
2210,6705,6697,722524.
2211,6705,7684,794333.
3394,6707,9848,1.017152e6
14767,6707,1960,115356.
20768,6707,6739,963645.
19033,6708,8725,340058.
19334,6709,10480,993426.
23498,6709,6796,1.02771e6
4759,6710,2121,1.856535e6
24402,6710,1933,1.85706e6
11464,6711,5912,3997.
20618,6711,1385,2437.
16395,6711,9936,9817.
1527,6712,6729,208469.
7779,6713,475,68613.
22278,6714,4385,183489.
2852,6714,6247,158945.
1518,6715,6712,208641.
23184,6716,6842,113169.
12909,6716,1531,103582.
9856,6717,1736,225418.
25794,6717,954,228750.
1529,6718,6728,86485.
16986,6718,6720,1.676152e6
1528,6719,6722,141689.
16987,6720,855,1.817497e6
1524,6721,6715,208813.
1525,6722,6720,141517.
7206,6723,10644,118547.
19388,6723,10615,175357.
21490,6724,9859,10325.
19478,6725,9495,753172.
10732,6725,2279,813198.
1520,6726,7919,208125.
1522,6727,7918,86141.
1519,6728,6727,86313.
1526,6729,6726,208297.
26176,6730,3292,112786.
13676,6730,6701,52469.
26142,6730,2013,8330.
28600,6731,6538,66349.
26928,6731,2766,80909.
11799,6731,5311,7464.
1691,6732,6195,7586.
8081,6732,6734,17709.
6185,6733,6704,40362.
13709,6733,1974,11235.
18786,6734,6737,18174.
28942,6734,4482,570945.
25260,6735,6742,41351.
13268,6735,10710,43333.
18784,6737,4523,23680.
10346,6737,6732,18079.
28940,6737,6734,566695.
29120,6738,4467,13055.
11696,6738,6740,90491.
3396,6739,6707,1.115563e6
20770,6739,6851,1.058924e6
20324,6740,10233,58119.
11697,6740,6999,89811.
12153,6741,3026,512724.
7063,6741,2475,513625.
2349,6742,6820,40279.
11922,6742,6735,42372.
4274,6743,3601,59122.
226,6744,3654,1.479818e6
4291,6745,7665,309121.
17217,6745,2737,1.09962e6
4299,6746,8456,402711.
11457,6746,10230,1.03652e6
6520,6747,1921,58509.
23288,6747,2428,49661.
18499,6748,6784,71970.
7640,6749,10513,1.726883e6
7734,6750,6624,8211.
7709,6750,1636,575127.
8638,6751,6772,1.462772e6
15711,6751,1254,1.528194e6
3491,6752,2706,46629.
3126,6752,9646,167025.
9062,6753,8339,116560.
21294,6754,3231,1.719858e6
4332,6754,7935,1.807138e6
4272,6755,3233,159215.
4296,6755,3235,199713.
28296,6756,4669,1.084286e6
17656,6756,7062,611212.
8962,6757,6931,2555.
8435,6757,7027,22376.
23536,6757,10911,42913.
13989,6758,6770,1.169179e6
6361,6758,2332,5.95514e6
13980,6760,6810,1.265115e6
28300,6761,1788,1.057536e6
17372,6761,1255,583966.
24836,6762,6772,9406.
11061,6762,6775,563363.
9059,6763,1801,157054.
9450,6763,6753,76114.
12561,6764,4677,678844.
14411,6765,6234,1.539902e6
14215,6766,5474,370068.
81,6768,8339,87837.
18710,6769,10185,899026.
13979,6769,7042,821645.
13985,6770,7083,1.878284e6
11168,6771,3560,225097.
11049,6772,6762,563600.
24838,6772,6780,908615.
11053,6773,6780,607.
24842,6773,7086,888476.
11059,6775,6793,567444.
24848,6775,6762,9341.
13158,6776,8457,1.447074e6
4258,6777,8891,1.553393e6
14144,6778,10142,5.136997e6
9987,6779,7848,530545.
16591,6779,7223,1.04377e6
8634,6780,7073,877906.
11051,6780,6772,209.
24840,6780,6773,30935.
15525,6781,6766,370240.
18998,6782,10541,1.453361e6
23440,6783,7439,53573.
23444,6783,4869,66278.
8257,6783,7461,29400.
17872,6784,6512,71798.
13982,6785,6798,1.108974e6
14013,6785,406,733371.
10274,6786,8184,9940.
9808,6786,5579,285075.
18892,6787,2843,587949.
29044,6787,5619,209937.
10975,6788,6164,198963.
8102,6789,7755,6.480815e6
13984,6790,6770,709277.
14014,6790,6794,1.163811e6
18997,6791,6782,10531.
8642,6791,6775,13488.
8644,6792,5843,1.441787e6
18996,6792,6791,24191.
8645,6793,6782,1.443002e6
11057,6793,7086,4283.
24846,6793,6775,106.
8090,6794,3845,6.978598e6
12035,6795,1159,78646.
23500,6796,8722,20914.
20840,6796,9603,1.403902e6
8351,6796,6709,1.00372e6
5236,6797,1097,3.003809e6
13983,6798,6790,1.87326e6
3106,6799,9192,124627.
8432,6799,10621,159161.
8137,6800,7448,536735.
8453,6801,7600,680175.
3107,6801,4107,1.133005e6
23568,6802,3306,34013.
8489,6802,9059,27885.
19194,6803,7089,5078.
77,6803,6322,0.
19218,6803,7198,5247.
16126,6804,10765,291707.
19328,6804,4022,206240.
18270,6805,1664,89481.
16176,6806,4134,1.31384e6
12381,6807,6817,175486.
16215,6808,9952,164029.
11404,6808,3050,340226.
27542,6808,5814,72927.
8452,6809,6801,1.813352e6
13981,6810,6785,1.842517e6
4560,6811,5733,100329.
15753,6812,2469,4.02133e6
16688,6813,10866,88036.
16615,6813,6805,29.
3108,6814,6809,616646.
8472,6814,3333,392336.
5235,6816,6797,2.993656e6
7811,6816,6935,10497.
2759,6817,1569,169266.
7968,6817,7382,6048.
14587,6818,8881,352266.
5755,6818,7363,100673.
13262,6820,6860,39728.
20330,6820,6742,41472.
23548,6822,772,73015.
2167,6822,765,83525.
13155,6823,8322,10325.
4123,6824,494,116451.
7708,6825,3826,706948.
17658,6826,7458,123999.
22856,6826,6606,2.
17657,6827,6826,113848.
10235,6828,3858,33084.
5097,6828,3815,7724.
15877,6829,1554,371153.
27302,6829,10574,250854.
24278,6830,5232,51335.
9930,6830,7145,21044.
16709,6830,8943,20992.
17660,6831,8000,125719.
17662,6832,7468,124687.
26424,6833,6834,83704.
5430,6833,5707,66857.
14195,6833,7477,10496.
14197,6834,6833,78722.
26430,6834,8626,89470.
26426,6834,7477,0.
3709,6835,5262,20648.
21100,6835,111,10497.
21534,6836,2585,161494.
4845,6836,3082,163736.
2087,6837,960,68836.
26214,6837,9657,78520.
2324,6838,6992,48433.
20298,6838,6869,44258.
4331,6839,8716,2.
13583,6839,6374,30969.
8549,6840,3656,122988.
7781,6841,6713,68785.
7772,6842,6716,96989.
23186,6842,5326,107589.
4283,6844,8999,5.269334e6
4625,6845,2130,100126.
19248,6845,9719,10497.
21474,6845,9599,199348.
21342,6847,9232,20079.
4400,6847,5691,610.
4461,6847,1543,918345.
18061,6848,536,180.
18874,6848,1726,294891.
17380,6849,10416,2.62184e6
8862,6850,10507,301664.
23708,6850,1246,152833.
20764,6851,9848,0.
3347,6851,7002,1.064946e6
3398,6851,6739,1.097539e6
18770,6852,6748,72142.
18884,6852,6990,1.312897e6
6388,6853,7000,50471.
22494,6853,4424,600816.
25132,6854,10677,10325.
16102,6856,6907,1908.
14120,6856,6862,115558.
25964,6857,6408,10497.
20926,6857,3001,68544.
3633,6857,1901,69368.
13802,6858,5423,302111.
29150,6859,6929,11185.
7934,6859,5246,276.
19174,6859,9599,20274.
4589,6860,6898,39462.
25940,6860,6820,40773.
10941,6861,10570,980720.
624,6861,8942,1.188466e6
14121,6862,6863,115386.
14130,6863,6885,891.
14122,6863,6870,114323.
16052,6864,6867,312222.
10486,6865,6872,1.007977e6
14355,6866,2947,10325.
16053,6867,6873,312050.
14124,6868,1383,359247.
13077,6869,5064,38559.
2304,6869,6838,42634.
14123,6870,6868,124402.
14132,6870,6885,52154.
4739,6872,7698,1.007805e6
7483,6873,8945,311878.
26942,6875,1938,11562.
12820,6875,3868,17556.
14126,6876,7714,96.
14128,6876,7758,10632.
8791,6877,2554,41288.
11918,6877,2555,5.
1374,6878,7693,36334.
14134,6879,6907,31206.
2182,6880,4930,6.044327e6
8117,6881,10137,1098.
8115,6881,6324,247979.
1596,6882,2781,686860.
18923,6883,2668,11050.
24680,6883,4743,703.
12523,6884,5854,149190.
14133,6885,7714,31454.
14131,6885,7758,21419.
14776,6886,6889,6.495305e6
9542,6887,620,7.201839e6
12306,6888,10227,7.788085e6
9545,6889,3250,6.495133e6
483,6890,5498,585631.
17229,6890,2123,22003.
9562,6891,7787,608669.
9561,6892,6891,6157.
9510,6892,732,714902.
15923,6894,1161,0.
12303,6894,1157,503560.
21230,6895,9490,159790.
4445,6895,1946,160452.
5122,6896,9323,24650.
18695,6896,7611,744735.
28880,6896,4389,604015.
9560,6897,6892,721231.
4591,6898,6905,39306.
21454,6898,6860,40679.
5773,6899,2491,6.256907e6
18214,6900,2292,797027.
20748,6900,6382,733717.
5772,6901,6902,6.687961e6
6882,6902,6403,6.687789e6
21118,6903,8656,493694.
20896,6903,3162,10363.
3935,6903,3139,492.
13264,6905,5304,39160.
21456,6905,6898,40695.
28394,6906,2105,1.096253e6
7357,6906,4469,1.142531e6
16103,6907,6488,32942.
21766,6908,6955,285228.
4807,6908,4237,352717.
13522,6909,355,865340.
13519,6909,6910,51435.
13520,6910,5891,88640.
19440,6911,8073,10497.
18932,6911,115,105910.
20620,6912,3464,112771.
23250,6912,6913,0.
9026,6912,7116,3.401958e6
23832,6912,7896,2.535779e6
7876,6913,6912,0.
23252,6913,10200,10117.
23394,6913,10176,208.
23168,6914,7052,3585.
23180,6914,8683,189222.
7766,6914,7260,423353.
7880,6915,10200,74671.
18386,6915,7115,88408.
16457,6916,8552,547840.
28832,6916,360,3856.
28828,6916,286,564245.
11732,6917,5121,766077.
11187,6918,6658,29328.
24922,6918,971,10497.
18928,6918,6924,18764.
7723,6919,6920,127573.
18626,6919,7262,128405.
23148,6920,4128,123250.
3185,6920,6919,124110.
3659,6921,5324,422582.
20908,6921,6013,51065.
23162,6922,4510,453855.
7740,6922,4543,8097.
449,6923,8236,1.020365e6
20826,6923,6927,1.113413e6
13475,6924,10705,132297.
26048,6924,115,46360.
29014,6924,6918,41948.
23784,6925,1702,10325.
21638,6926,1465,73831.
23772,6926,6931,9844.
4896,6926,1479,35661.
3485,6927,6923,1.026788e6
22824,6927,10909,1.128287e6
6869,6928,6354,1.670909e6
476,6929,432,3881.
19170,6929,6859,11970.
23774,6931,6757,672.
8960,6931,6926,21006.
25226,6931,1479,906.
5381,6932,4745,20958.
5371,6932,7403,338206.
21944,6932,7307,46.
24816,6933,1055,10325.
16134,6934,8263,19104.
16147,6934,9983,1544.
27472,6934,9967,10497.
4854,6935,6797,10325.
24018,6936,5841,262.
17687,6936,10170,30.
27952,6936,8947,279048.
1714,6937,10104,14104.
19520,6937,10778,103194.
27576,6938,5808,23.
9425,6938,5837,123283.
24024,6938,9510,32412.
1561,6939,2164,81835.
19950,6939,2151,62208.
4753,6940,7945,92853.
21860,6940,1845,83920.
19948,6941,9948,55817.
6342,6941,9045,31405.
26156,6941,6191,41972.
24542,6942,6947,324389.
10470,6942,6948,661222.
10461,6942,6943,36584.
10459,6943,6945,4550.
10471,6943,6115,370026.
24540,6943,6942,672384.
24546,6944,4544,15629.
10465,6944,6947,6682.
12494,6944,9195,735293.
10457,6945,8044,88419.
24538,6945,6943,1.010548e6
10469,6946,4544,92734.
24534,6946,8044,437697.
24544,6947,6944,655995.
10463,6947,6942,40061.
2948,6948,6947,365157.
20566,6948,8055,656218.
499,6950,7078,293765.
11065,6950,6951,97512.
490,6951,6952,97340.
6089,6952,6953,398461.
398,6953,9529,388070.
6090,6953,6954,10219.
4621,6954,6950,391449.
5080,6955,6908,343813.
21578,6955,10814,276197.
15120,6956,4473,693712.
16836,6957,690,43439.
17480,6957,9067,1.337164e6
17484,6958,6961,925099.
6854,6958,3924,443630.
8538,6959,4274,73270.
8518,6960,2301,81080.
8520,6960,8877,1484.
10618,6961,6956,681834.
17485,6961,991,644627.
20310,6962,6992,56519.
20302,6962,2934,42360.
2310,6962,2943,36771.
17479,6963,6957,1.380775e6
17483,6964,6958,1.368901e6
11358,6965,689,1.32192e6
17482,6965,6964,17200.
11870,6966,7005,1.660215e6
11877,6966,2103,1.626847e6
18896,6967,10362,265264.
755,6967,10364,4554.
26446,6967,10181,123217.
6608,6968,187,27894.
19506,6968,10852,52027.
13395,6969,356,704165.
17454,6969,1766,143009.
21094,6970,1153,23765.
6382,6970,3786,7423.
22576,6970,8905,19204.
12265,6971,7050,440.
25422,6971,3661,744.
15872,6971,10598,10855.
7575,6972,3326,594136.
17796,6973,5076,70689.
18705,6974,4609,11888.
22654,6974,4935,3131.
26654,6975,10825,30946.
26672,6975,7050,20552.
14701,6975,8276,61176.
16851,6976,3272,163157.
16830,6976,10406,5169.
14723,6977,6983,1.096633e6
4932,6978,3721,970.
5595,6978,6534,1.272425e6
15580,6979,10761,1.07743e6
20742,6979,7002,1.110107e6
6635,6980,3163,278100.
29038,6980,660,261800.
13667,6981,4167,5.019171e6
6655,6982,7810,31485.
22544,6982,4779,292.
22692,6982,5349,40996.
17025,6983,7699,373943.
14724,6983,7007,722518.
6766,6984,7881,10325.
19032,6985,2268,20648.
19214,6985,6422,10497.
14550,6986,4460,288239.
14707,6987,7001,34123.
18732,6987,99,3735.
16804,6988,4451,49500.
19662,6989,1170,140377.
12062,6989,10810,148097.
7338,6990,4775,2.952341e6
12935,6991,690,11643.
5703,6991,1611,1852.
2321,6992,6962,54551.
20312,6992,6838,50229.
6848,6993,648,65605.
15432,6993,10435,5.679819e6
23164,6994,7010,116800.
7752,6994,8683,25570.
22782,6994,7254,64229.
12370,6995,4810,1.862589e6
4394,6996,7872,580963.
12558,6997,6995,1.862761e6
16975,6998,7432,795471.
14720,6998,3273,28253.
11695,6999,6738,90703.
19120,6999,7862,98677.
15469,7000,10419,757131.
6386,7000,4469,2.
22492,7000,6853,4457.
14813,7001,4056,44433.
14708,7001,9630,24714.
3343,7002,6979,1.071148e6
20746,7002,6851,1.103733e6
8770,7003,1268,679574.
14601,7004,7205,332086.
25238,7005,1826,1.668881e6
11873,7005,6966,1.635134e6
24482,7006,825,20646.
14725,7007,7697,824068.
26342,7008,274,391931.
28632,7008,8742,223755.
14023,7008,31,0.
13067,7009,7056,119150.
17048,7009,815,89281.
27122,7010,4121,119039.
7744,7010,6994,12677.
954,7012,2926,216644.
24300,7012,7342,56.
14234,7013,5880,30583.
673,7013,858,893.
16799,7014,711,118806.
13674,7015,3297,497656.
70,7016,10362,143125.
14697,7016,6967,133619.
20228,7017,4532,1.139596e6
13046,7017,7023,1.033762e6
2181,7018,4532,1.03595e6
20232,7018,9118,857027.
8954,7019,5052,1.316719e6
3125,7020,7019,1.296115e6
11657,7021,7304,986905.
16651,7021,10628,260293.
24096,7022,8913,1.090876e6
5681,7022,8418,256.
9589,7022,639,1.05858e6
25806,7023,7017,1.14511e6
13402,7023,305,1.039796e6
18630,7024,5934,598631.
18590,7024,7999,347742.
7947,7025,10250,665069.
18879,7026,5155,150221.
28650,7026,7422,148973.
18266,7026,3135,0.
28536,7027,7321,24726.
23534,7027,6757,36242.
18076,7027,6023,27850.
20910,7028,6432,10495.
20994,7028,7660,10474.
3747,7028,9229,30902.
27598,7029,1904,136308.
14271,7029,10157,139686.
6792,7030,7043,732122.
21834,7031,5036,419975.
6800,7031,7055,613854.
6807,7032,7040,12910.
6784,7032,7030,89959.
22786,7033,6673,604490.
6799,7033,7053,14168.
